,predicted,time,stock_code
98,极度正面,2023-04-28 09:00:00+08:00,600887.SH
99,极度正面,2023-04-28 09:00:00+08:00,600887.SH
100,极度正面,2023-04-28 09:00:00+08:00,600887.SH
101,极度正面,2023-04-28 09:00:00+08:00,600887.SH
102,极度正面,2023-04-28 09:00:00+08:00,600887.SH
103,极度正面,2023-04-28 09:00:00+08:00,600887.SH
104,极度正面,2023-04-28 09:00:00+08:00,600887.SH
105,极度正面,2023-04-28 09:00:00+08:00,600887.SH
106,极度正面,2023-04-28 09:00:00+08:00,600887.SH
107,极度正面,2023-04-28 09:00:00+08:00,600887.SH
108,极度正面,2023-04-28 09:00:00+08:00,600887.SH
109,极度正面,2023-04-28 09:00:00+08:00,600887.SH
110,极度正面,2023-04-28 09:00:00+08:00,600887.SH
111,极度负面,2023-04-28 09:00:00+08:00,600346.SH
112,极度负面,2023-04-28 09:00:00+08:00,600346.SH
113,极度负面,2023-04-28 09:00:00+08:00,600346.SH
114,极度正面,2023-04-28 09:00:00+08:00,600570.SH
115,极度正面,2023-04-28 09:00:00+08:00,600887.SH
116,极度正面,2023-04-28 09:00:00+08:00,600887.SH
117,极度正面,2023-04-28 09:00:00+08:00,600887.SH
118,极度正面,2023-04-28 09:00:00+08:00,600887.SH
119,极度正面,2023-04-28 09:00:00+08:00,600887.SH
120,极度正面,2023-04-28 09:00:00+08:00,600887.SH
121,极度正面,2023-04-28 09:00:00+08:00,600887.SH
122,极度正面,2023-04-28 09:00:00+08:00,600887.SH
123,极度正面,2023-04-28 09:00:00+08:00,600887.SH
124,极度正面,2023-04-28 09:00:00+08:00,600887.SH
125,极度正面,2023-04-28 09:00:00+08:00,600887.SH
126,极度正面,2023-04-28 09:00:00+08:00,600887.SH
127,极度正面,2023-04-28 09:00:00+08:00,600570.SH
128,极度正面,2023-04-28 09:00:00+08:00,600887.SH
129,极度正面,2023-04-28 09:00:00+08:00,600887.SH
130,极度正面,2023-04-28 09:00:00+08:00,600887.SH
131,极度正面,2023-04-28 09:00:00+08:00,600887.SH
132,极度正面,2023-04-28 09:00:00+08:00,600887.SH
133,极度正面,2023-04-28 09:00:00+08:00,600887.SH
134,极度正面,2023-04-28 09:00:00+08:00,600887.SH
135,极度正面,2023-04-28 09:00:00+08:00,600887.SH
136,极度正面,2023-04-28 09:00:00+08:00,600887.SH
137,极度正面,2023-04-28 09:00:00+08:00,600887.SH
138,极度正面,2023-04-28 09:00:00+08:00,600887.SH
139,极度正面,2023-04-28 09:00:00+08:00,600887.SH
140,极度正面,2023-04-28 09:00:00+08:00,600887.SH
141,极度正面,2023-04-28 09:00:00+08:00,600887.SH
142,极度正面,2023-04-28 09:00:00+08:00,600887.SH
143,极度正面,2023-04-28 09:00:00+08:00,600570.SH
144,极度正面,2023-04-28 09:00:00+08:00,600570.SH
145,极度正面,2023-04-28 09:00:00+08:00,600570.SH
146,极度负面,2023-04-28 09:00:00+08:00,600346.SH
147,极度负面,2023-04-28 09:00:00+08:00,600346.SH
148,极度负面,2023-04-28 09:00:00+08:00,600346.SH
149,极度负面,2023-04-28 09:00:00+08:00,600346.SH
150,极度正面,2023-04-28 09:00:00+08:00,600887.SH
151,极度负面,2023-04-28 09:00:00+08:00,600346.SH
152,极度负面,2023-04-28 09:00:00+08:00,600346.SH
153,极度负面,2023-04-28 09:00:00+08:00,600346.SH
154,极度负面,2023-04-28 09:00:00+08:00,600346.SH
155,极度负面,2023-04-28 09:00:00+08:00,600346.SH
156,极度负面,2023-04-28 09:00:00+08:00,600346.SH
157,极度负面,2023-04-28 09:00:00+08:00,600346.SH
158,极度负面,2023-04-28 09:00:00+08:00,600346.SH
159,极度负面,2023-04-28 09:00:00+08:00,600346.SH
160,极度负面,2023-04-28 09:00:00+08:00,600346.SH
161,极度负面,2023-04-28 09:00:00+08:00,600346.SH
162,极度负面,2023-04-28 09:00:00+08:00,600346.SH
163,极度负面,2023-04-28 09:00:00+08:00,600346.SH
164,极度负面,2023-04-28 09:00:00+08:00,600346.SH
165,极度负面,2023-04-28 09:00:00+08:00,600346.SH
166,极度负面,2023-04-28 09:00:00+08:00,600346.SH
167,极度正面,2023-04-28 09:00:00+08:00,600887.SH
168,极度负面,2023-04-28 09:00:00+08:00,600346.SH
169,极度正面,2023-04-28 09:00:00+08:00,600887.SH
170,极度负面,2023-04-28 09:00:00+08:00,600346.SH
171,极度负面,2023-04-28 09:00:00+08:00,600346.SH
172,极度正面,2023-04-28 09:00:00+08:00,600887.SH
173,极度正面,2023-04-28 09:00:00+08:00,600887.SH
174,极度正面,2023-04-28 09:00:00+08:00,600570.SH
175,极度负面,2023-04-28 09:00:00+08:00,600346.SH
176,极度负面,2023-04-28 09:00:00+08:00,600346.SH
177,极度正面,2023-04-28 09:00:00+08:00,600887.SH
178,正面,2023-04-28 09:00:00+08:00,601668.SH
179,正面,2023-04-28 09:00:00+08:00,601668.SH
180,正面,2023-04-28 09:00:00+08:00,601668.SH
181,正面,2023-04-28 09:00:00+08:00,601668.SH
182,正面,2023-04-28 09:00:00+08:00,601668.SH
183,正面,2023-04-28 09:00:00+08:00,601668.SH
184,正面,2023-04-28 09:00:00+08:00,601668.SH
185,正面,2023-04-28 09:00:00+08:00,601668.SH
186,正面,2023-04-28 09:00:00+08:00,601668.SH
187,极度正面,2023-05-04 09:00:00+08:00,600036.SH
188,中性,2023-05-04 09:00:00+08:00,600104.SH
189,中性,2023-05-04 09:00:00+08:00,600104.SH
190,中性,2023-05-04 09:00:00+08:00,600104.SH
191,中性,2023-05-04 09:00:00+08:00,600104.SH
192,中性,2023-05-04 09:00:00+08:00,600104.SH
193,中性,2023-05-04 09:00:00+08:00,600104.SH
194,中性,2023-05-04 09:00:00+08:00,600104.SH
195,中性,2023-05-04 09:00:00+08:00,600104.SH
196,中性,2023-05-04 09:00:00+08:00,600104.SH
197,中性,2023-05-04 09:00:00+08:00,600104.SH
198,中性,2023-05-04 09:00:00+08:00,600104.SH
199,极度正面,2023-05-04 09:00:00+08:00,600036.SH
200,中性,2023-05-04 09:00:00+08:00,600104.SH
201,中性,2023-05-04 09:00:00+08:00,600104.SH
202,中性,2023-05-04 09:00:00+08:00,600104.SH
203,中性,2023-05-04 09:00:00+08:00,600104.SH
204,中性,2023-05-04 09:00:00+08:00,600104.SH
205,中性,2023-05-04 09:00:00+08:00,600104.SH
206,中性,2023-05-04 09:00:00+08:00,600104.SH
207,中性,2023-05-04 09:00:00+08:00,600104.SH
208,中性,2023-05-04 09:00:00+08:00,600104.SH
209,中性,2023-05-04 09:00:00+08:00,600104.SH
210,中性,2023-05-04 09:00:00+08:00,600104.SH
211,中性,2023-05-04 09:00:00+08:00,600104.SH
212,中性,2023-05-04 09:00:00+08:00,600104.SH
213,中性,2023-05-04 09:00:00+08:00,600104.SH
214,中性,2023-05-04 09:00:00+08:00,600104.SH
215,中性,2023-05-04 09:00:00+08:00,600104.SH
216,中性,2023-05-04 09:00:00+08:00,600104.SH
217,中性,2023-05-04 09:00:00+08:00,600104.SH
218,中性,2023-05-04 09:00:00+08:00,600104.SH
219,中性,2023-05-04 09:00:00+08:00,600104.SH
220,中性,2023-05-04 09:00:00+08:00,600104.SH
221,中性,2023-05-04 09:00:00+08:00,600104.SH
222,负面,2023-05-04 09:00:00+08:00,600346.SH
223,中性,2023-05-04 09:00:00+08:00,600104.SH
224,正面,2023-05-04 09:00:00+08:00,601390.SH
225,正面,2023-05-04 09:00:00+08:00,601390.SH
226,极度正面,2023-05-04 09:00:00+08:00,600887.SH
227,正面,2023-05-04 09:00:00+08:00,601390.SH
228,负面,2023-05-05 09:00:00+08:00,600050.SH
229,负面,2023-05-05 09:00:00+08:00,600031.SH
230,正面,2023-05-08 09:00:00+08:00,600104.SH
231,正面,2023-05-08 09:00:00+08:00,600887.SH
232,极度负面,2023-05-09 09:00:00+08:00,601390.SH
233,极度负面,2023-05-09 09:00:00+08:00,601390.SH
234,极度负面,2023-05-09 09:00:00+08:00,601390.SH
235,极度负面,2023-05-09 09:00:00+08:00,601668.SH
236,极度负面,2023-05-09 09:00:00+08:00,601668.SH
237,极度负面,2023-05-09 09:00:00+08:00,601668.SH
238,极度负面,2023-05-09 09:00:00+08:00,601668.SH
239,极度负面,2023-05-09 09:00:00+08:00,601668.SH
240,极度负面,2023-05-09 09:00:00+08:00,601390.SH
241,极度负面,2023-05-09 09:00:00+08:00,601390.SH
242,极度负面,2023-05-09 09:00:00+08:00,601390.SH
243,极度负面,2023-05-09 09:00:00+08:00,601390.SH
244,极度负面,2023-05-09 09:00:00+08:00,601390.SH
245,极度负面,2023-05-09 09:00:00+08:00,601390.SH
246,中性,2023-05-10 09:00:00+08:00,600346.SH
247,中性,2023-05-10 09:00:00+08:00,600346.SH
248,中性,2023-05-10 09:00:00+08:00,600346.SH
249,极度负面,2023-05-11 09:00:00+08:00,600050.SH
250,负面,2023-05-11 09:00:00+08:00,600887.SH
251,负面,2023-05-11 09:00:00+08:00,600887.SH
252,极度负面,2023-05-11 09:00:00+08:00,600570.SH
253,极度负面,2023-05-15 09:00:00+08:00,600050.SH
254,极度负面,2023-05-15 09:00:00+08:00,600050.SH
255,极度负面,2023-05-15 09:00:00+08:00,600050.SH
256,负面,2023-05-15 09:00:00+08:00,601668.SH
257,负面,2023-05-17 09:00:00+08:00,600050.SH
258,负面,2023-05-17 09:00:00+08:00,600050.SH
259,负面,2023-05-17 09:00:00+08:00,600050.SH
260,负面,2023-05-17 09:00:00+08:00,600050.SH
261,负面,2023-05-18 09:00:00+08:00,601668.SH
262,中性,2023-05-18 09:00:00+08:00,603160.SH
263,负面,2023-05-18 09:00:00+08:00,600104.SH
264,正面,2023-05-19 09:00:00+08:00,600887.SH
265,正面,2023-05-19 09:00:00+08:00,600887.SH
266,负面,2023-05-19 09:00:00+08:00,600031.SH
267,正面,2023-05-19 09:00:00+08:00,600887.SH
268,正面,2023-05-19 09:00:00+08:00,600887.SH
269,极度正面,2023-05-22 09:00:00+08:00,600346.SH
270,负面,2023-05-22 09:00:00+08:00,601668.SH
271,正面,2023-05-22 09:00:00+08:00,600887.SH
272,正面,2023-05-22 09:00:00+08:00,600887.SH
273,正面,2023-05-22 09:00:00+08:00,600887.SH
274,极度正面,2023-05-22 09:00:00+08:00,600346.SH
275,极度正面,2023-05-22 09:00:00+08:00,600346.SH
276,负面,2023-05-22 09:00:00+08:00,601668.SH
277,负面,2023-05-22 09:00:00+08:00,601668.SH
278,中性,2023-05-22 09:00:00+08:00,600050.SH
279,中性,2023-05-22 09:00:00+08:00,600050.SH
280,负面,2023-05-22 09:00:00+08:00,601668.SH
281,负面,2023-05-22 09:00:00+08:00,601668.SH
282,极度负面,2023-05-24 09:00:00+08:00,600031.SH
283,极度负面,2023-05-24 09:00:00+08:00,601668.SH
284,极度负面,2023-05-24 09:00:00+08:00,600031.SH
285,正面,2023-05-26 09:00:00+08:00,601390.SH
286,极度正面,2023-05-26 09:00:00+08:00,600570.SH
287,正面,2023-05-29 09:00:00+08:00,600346.SH
288,负面,2023-05-29 09:00:00+08:00,600887.SH
289,正面,2023-05-29 09:00:00+08:00,600346.SH
290,正面,2023-05-29 09:00:00+08:00,600346.SH
291,负面,2023-05-29 09:00:00+08:00,603160.SH
292,负面,2023-05-29 09:00:00+08:00,603160.SH
293,负面,2023-05-29 09:00:00+08:00,600887.SH
294,负面,2023-05-29 09:00:00+08:00,603160.SH
295,负面,2023-05-29 09:00:00+08:00,603160.SH
296,极度正面,2023-05-29 09:00:00+08:00,600104.SH
297,极度正面,2023-05-29 09:00:00+08:00,600104.SH
298,极度正面,2023-05-29 09:00:00+08:00,600104.SH
299,极度正面,2023-05-29 09:00:00+08:00,600104.SH
300,极度正面,2023-05-29 09:00:00+08:00,600104.SH
301,正面,2023-05-29 09:00:00+08:00,601668.SH
302,极度正面,2023-05-30 09:00:00+08:00,603160.SH
303,中性,2023-05-30 09:00:00+08:00,600036.SH
304,中性,2023-05-30 09:00:00+08:00,600346.SH
305,中性,2023-05-30 09:00:00+08:00,600346.SH
306,中性,2023-05-30 09:00:00+08:00,600346.SH
307,极度正面,2023-05-30 09:00:00+08:00,603160.SH
308,负面,2023-05-31 09:00:00+08:00,600104.SH
309,负面,2023-05-31 09:00:00+08:00,603160.SH
310,中性,2023-06-01 09:00:00+08:00,600036.SH
311,正面,2023-06-02 09:00:00+08:00,600346.SH
312,正面,2023-06-02 09:00:00+08:00,600346.SH
313,中性,2023-06-05 09:00:00+08:00,600036.SH
314,中性,2023-06-05 09:00:00+08:00,600036.SH
315,中性,2023-06-05 09:00:00+08:00,600050.SH
316,极度负面,2023-06-05 09:00:00+08:00,603160.SH
317,中性,2023-06-07 09:00:00+08:00,600036.SH
318,正面,2023-06-07 09:00:00+08:00,603160.SH
319,极度负面,2023-06-08 09:00:00+08:00,603160.SH
320,极度正面,2023-06-08 09:00:00+08:00,600104.SH
321,极度负面,2023-06-08 09:00:00+08:00,603160.SH
322,正面,2023-06-08 09:00:00+08:00,600887.SH
323,负面,2023-06-08 09:00:00+08:00,600346.SH
324,正面,2023-06-08 09:00:00+08:00,600887.SH
325,正面,2023-06-08 09:00:00+08:00,600887.SH
326,极度负面,2023-06-08 09:00:00+08:00,603160.SH
327,极度正面,2023-06-08 09:00:00+08:00,600036.SH
328,极度负面,2023-06-08 09:00:00+08:00,603160.SH
329,负面,2023-06-08 09:00:00+08:00,600346.SH
330,负面,2023-06-08 09:00:00+08:00,600346.SH
331,极度负面,2023-06-08 09:00:00+08:00,603160.SH
332,极度负面,2023-06-08 09:00:00+08:00,603160.SH
333,极度负面,2023-06-08 09:00:00+08:00,603160.SH
334,极度负面,2023-06-08 09:00:00+08:00,603160.SH
335,极度正面,2023-06-08 09:00:00+08:00,601390.SH
336,极度负面,2023-06-08 09:00:00+08:00,603160.SH
337,极度负面,2023-06-08 09:00:00+08:00,603160.SH
338,负面,2023-06-08 09:00:00+08:00,600346.SH
339,极度正面,2023-06-08 09:00:00+08:00,601668.SH
340,极度正面,2023-06-08 09:00:00+08:00,601668.SH
341,极度负面,2023-06-08 09:00:00+08:00,603160.SH
342,极度负面,2023-06-08 09:00:00+08:00,603160.SH
343,极度正面,2023-06-08 09:00:00+08:00,601668.SH
344,负面,2023-06-08 09:00:00+08:00,600346.SH
345,负面,2023-06-08 09:00:00+08:00,600346.SH
346,负面,2023-06-08 09:00:00+08:00,600346.SH
347,极度负面,2023-06-08 09:00:00+08:00,603160.SH
348,极度负面,2023-06-09 09:00:00+08:00,600570.SH
349,正面,2023-06-09 09:00:00+08:00,600104.SH
350,极度负面,2023-06-09 09:00:00+08:00,600570.SH
351,负面,2023-06-13 09:00:00+08:00,600887.SH
352,极度正面,2023-06-13 09:00:00+08:00,603160.SH
353,负面,2023-06-13 09:00:00+08:00,600887.SH
354,极度正面,2023-06-13 09:00:00+08:00,603160.SH
355,极度正面,2023-06-13 09:00:00+08:00,603160.SH
356,正面,2023-06-13 09:00:00+08:00,600036.SH
357,正面,2023-06-13 09:00:00+08:00,600036.SH
358,负面,2023-06-14 09:00:00+08:00,600104.SH
359,正面,2023-06-14 09:00:00+08:00,600887.SH
360,极度正面,2023-06-14 09:00:00+08:00,600346.SH
361,负面,2023-06-14 09:00:00+08:00,600104.SH
362,负面,2023-06-14 09:00:00+08:00,600104.SH
363,负面,2023-06-14 09:00:00+08:00,600104.SH
364,负面,2023-06-14 09:00:00+08:00,600104.SH
365,负面,2023-06-14 09:00:00+08:00,600104.SH
366,正面,2023-06-15 09:00:00+08:00,600346.SH
367,极度正面,2023-06-15 09:00:00+08:00,600031.SH
368,正面,2023-06-15 09:00:00+08:00,600036.SH
369,极度正面,2023-06-15 09:00:00+08:00,600031.SH
370,极度正面,2023-06-15 09:00:00+08:00,600031.SH
371,极度正面,2023-06-15 09:00:00+08:00,600031.SH
372,极度正面,2023-06-15 09:00:00+08:00,600031.SH
373,极度正面,2023-06-15 09:00:00+08:00,600031.SH
374,极度正面,2023-06-15 09:00:00+08:00,600031.SH
375,极度正面,2023-06-15 09:00:00+08:00,600031.SH
376,极度正面,2023-06-16 09:00:00+08:00,601390.SH
377,负面,2023-06-16 09:00:00+08:00,600104.SH
378,负面,2023-06-16 09:00:00+08:00,600104.SH
379,负面,2023-06-16 09:00:00+08:00,600104.SH
380,极度负面,2023-06-19 09:00:00+08:00,601668.SH
381,负面,2023-06-20 09:00:00+08:00,600036.SH
382,极度负面,2023-06-20 09:00:00+08:00,600346.SH
383,负面,2023-06-20 09:00:00+08:00,600036.SH
384,负面,2023-06-20 09:00:00+08:00,600036.SH
385,中性,2023-06-20 09:00:00+08:00,600104.SH
386,中性,2023-06-21 09:00:00+08:00,601668.SH
387,极度负面,2023-06-21 09:00:00+08:00,600050.SH
388,负面,2023-06-21 09:00:00+08:00,600104.SH
389,负面,2023-06-21 09:00:00+08:00,600346.SH
390,极度负面,2023-06-26 09:00:00+08:00,600570.SH
391,负面,2023-06-26 09:00:00+08:00,600036.SH
392,负面,2023-06-26 09:00:00+08:00,603160.SH
393,负面,2023-06-26 09:00:00+08:00,603160.SH
394,负面,2023-06-26 09:00:00+08:00,603160.SH
395,正面,2023-06-27 09:00:00+08:00,600031.SH
396,负面,2023-06-27 09:00:00+08:00,600887.SH
397,正面,2023-06-27 09:00:00+08:00,600031.SH
398,极度负面,2023-06-28 09:00:00+08:00,600570.SH
399,极度负面,2023-06-28 09:00:00+08:00,600570.SH
400,极度负面,2023-06-28 09:00:00+08:00,600570.SH
401,极度负面,2023-06-28 09:00:00+08:00,600570.SH
402,负面,2023-06-28 09:00:00+08:00,600346.SH
403,正面,2023-06-28 09:00:00+08:00,600036.SH
404,正面,2023-06-28 09:00:00+08:00,600036.SH
405,极度负面,2023-06-28 09:00:00+08:00,600570.SH
406,负面,2023-06-28 09:00:00+08:00,600346.SH
407,极度负面,2023-06-28 09:00:00+08:00,600570.SH
408,极度负面,2023-06-28 09:00:00+08:00,600570.SH
409,极度负面,2023-06-28 09:00:00+08:00,600570.SH
410,正面,2023-06-29 09:00:00+08:00,601668.SH
411,负面,2023-06-29 09:00:00+08:00,600570.SH
412,中性,2023-06-29 09:00:00+08:00,601390.SH
413,中性,2023-06-29 09:00:00+08:00,601390.SH
414,中性,2023-06-29 09:00:00+08:00,601390.SH
415,中性,2023-06-29 09:00:00+08:00,601390.SH
416,负面,2023-06-29 09:00:00+08:00,600570.SH
417,负面,2023-06-29 09:00:00+08:00,600036.SH
418,正面,2023-06-30 09:00:00+08:00,600887.SH
419,正面,2023-06-30 09:00:00+08:00,603160.SH
420,中性,2023-06-30 09:00:00+08:00,600050.SH
421,正面,2023-06-30 09:00:00+08:00,603160.SH
422,中性,2023-06-30 09:00:00+08:00,600050.SH
423,极度正面,2023-07-03 09:00:00+08:00,600036.SH
424,极度正面,2023-07-03 09:00:00+08:00,600887.SH
425,极度正面,2023-07-03 09:00:00+08:00,600036.SH
426,极度正面,2023-07-03 09:00:00+08:00,600036.SH
427,极度负面,2023-07-03 09:00:00+08:00,600570.SH
428,负面,2023-07-03 09:00:00+08:00,600031.SH
429,负面,2023-07-03 09:00:00+08:00,600031.SH
430,负面,2023-07-03 09:00:00+08:00,600031.SH
431,负面,2023-07-03 09:00:00+08:00,600031.SH
432,负面,2023-07-03 09:00:00+08:00,600031.SH
433,极度正面,2023-07-03 09:00:00+08:00,600036.SH
434,极度正面,2023-07-03 09:00:00+08:00,600887.SH
435,正面,2023-07-04 09:00:00+08:00,600104.SH
436,正面,2023-07-04 09:00:00+08:00,600104.SH
437,中性,2023-07-04 09:00:00+08:00,600036.SH
438,中性,2023-07-04 09:00:00+08:00,600570.SH
439,极度正面,2023-07-04 09:00:00+08:00,603160.SH
440,极度正面,2023-07-04 09:00:00+08:00,603160.SH
441,中性,2023-07-04 09:00:00+08:00,600887.SH
442,正面,2023-07-05 09:00:00+08:00,600346.SH
443,正面,2023-07-05 09:00:00+08:00,600346.SH
444,正面,2023-07-05 09:00:00+08:00,600346.SH
445,正面,2023-07-05 09:00:00+08:00,600346.SH
446,正面,2023-07-05 09:00:00+08:00,600346.SH
447,正面,2023-07-05 09:00:00+08:00,600346.SH
448,正面,2023-07-05 09:00:00+08:00,600346.SH
449,极度负面,2023-07-06 09:00:00+08:00,600036.SH
450,正面,2023-07-07 09:00:00+08:00,601390.SH
451,负面,2023-07-10 09:00:00+08:00,600104.SH
452,极度负面,2023-07-10 09:00:00+08:00,600570.SH
453,中性,2023-07-10 09:00:00+08:00,600887.SH
454,中性,2023-07-10 09:00:00+08:00,600887.SH
455,中性,2023-07-10 09:00:00+08:00,600887.SH
456,正面,2023-07-10 09:00:00+08:00,600036.SH
457,正面,2023-07-10 09:00:00+08:00,601668.SH
458,中性,2023-07-11 09:00:00+08:00,600036.SH
459,中性,2023-07-11 09:00:00+08:00,600036.SH
460,负面,2023-07-11 09:00:00+08:00,600887.SH
461,极度负面,2023-07-12 09:00:00+08:00,600570.SH
462,负面,2023-07-12 09:00:00+08:00,600104.SH
463,中性,2023-07-12 09:00:00+08:00,600887.SH
464,负面,2023-07-12 09:00:00+08:00,600104.SH
465,负面,2023-07-12 09:00:00+08:00,600104.SH
466,极度正面,2023-07-13 09:00:00+08:00,603160.SH
467,极度正面,2023-07-13 09:00:00+08:00,603160.SH
468,极度负面,2023-07-14 09:00:00+08:00,600887.SH
469,极度负面,2023-07-17 09:00:00+08:00,600346.SH
470,极度正面,2023-07-17 09:00:00+08:00,603160.SH
471,正面,2023-07-17 09:00:00+08:00,601390.SH
472,极度负面,2023-07-17 09:00:00+08:00,600887.SH
473,正面,2023-07-17 09:00:00+08:00,600570.SH
474,极度负面,2023-07-17 09:00:00+08:00,600346.SH
475,极度正面,2023-07-18 09:00:00+08:00,603160.SH
476,极度正面,2023-07-18 09:00:00+08:00,603160.SH
477,正面,2023-07-19 09:00:00+08:00,600887.SH
478,正面,2023-07-19 09:00:00+08:00,600036.SH
479,中性,2023-07-21 09:00:00+08:00,600887.SH
480,中性,2023-07-21 09:00:00+08:00,600346.SH
481,负面,2023-07-21 09:00:00+08:00,601390.SH
