,predicted,time,stock_code
83,极度负面,2023-04-27 09:00:00+08:00,603160.SH
84,中性,2023-04-27 09:00:00+08:00,603160.SH
85,极度负面,2023-04-27 09:00:00+08:00,603160.SH
86,中性,2023-04-27 09:00:00+08:00,603160.SH
87,中性,2023-04-27 09:00:00+08:00,603160.SH
88,极度负面,2023-04-27 09:00:00+08:00,603160.SH
89,极度负面,2023-04-27 09:00:00+08:00,603160.SH
90,正面,2023-04-28 09:00:00+08:00,600887.SH
91,正面,2023-04-28 09:00:00+08:00,600887.SH
92,中性,2023-04-28 09:00:00+08:00,600570.SH
93,正面,2023-04-28 09:00:00+08:00,600887.SH
94,中性,2023-04-28 09:00:00+08:00,600887.SH
95,正面,2023-04-28 09:00:00+08:00,600887.SH
96,正面,2023-04-28 09:00:00+08:00,600887.SH
97,正面,2023-04-28 09:00:00+08:00,600887.SH
98,正面,2023-04-28 09:00:00+08:00,600887.SH
99,正面,2023-04-28 09:00:00+08:00,600887.SH
100,正面,2023-04-28 09:00:00+08:00,600887.SH
101,中性,2023-04-28 09:00:00+08:00,600887.SH
102,正面,2023-04-28 09:00:00+08:00,600887.SH
103,中性,2023-04-28 09:00:00+08:00,600346.SH
104,正面,2023-04-28 09:00:00+08:00,600887.SH
105,正面,2023-04-28 09:00:00+08:00,600887.SH
106,正面,2023-04-28 09:00:00+08:00,600887.SH
107,正面,2023-04-28 09:00:00+08:00,600887.SH
108,正面,2023-04-28 09:00:00+08:00,601668.SH
109,中性,2023-04-28 09:00:00+08:00,600887.SH
110,中性,2023-04-28 09:00:00+08:00,600887.SH
111,中性,2023-04-28 09:00:00+08:00,600887.SH
112,负面,2023-04-28 09:00:00+08:00,601668.SH
113,正面,2023-04-28 09:00:00+08:00,600887.SH
114,中性,2023-04-28 09:00:00+08:00,600887.SH
115,正面,2023-04-28 09:00:00+08:00,600887.SH
116,正面,2023-04-28 09:00:00+08:00,600887.SH
117,正面,2023-04-28 09:00:00+08:00,600887.SH
118,中性,2023-04-28 09:00:00+08:00,600887.SH
119,中性,2023-04-28 09:00:00+08:00,600887.SH
120,正面,2023-04-28 09:00:00+08:00,600887.SH
121,中性,2023-04-28 09:00:00+08:00,600887.SH
122,正面,2023-04-28 09:00:00+08:00,600887.SH
123,中性,2023-04-28 09:00:00+08:00,600887.SH
124,正面,2023-04-28 09:00:00+08:00,600887.SH
125,中性,2023-04-28 09:00:00+08:00,600887.SH
126,正面,2023-04-28 09:00:00+08:00,600887.SH
127,正面,2023-04-28 09:00:00+08:00,600887.SH
128,正面,2023-04-28 09:00:00+08:00,600887.SH
129,正面,2023-04-28 09:00:00+08:00,600887.SH
130,正面,2023-04-28 09:00:00+08:00,600887.SH
131,正面,2023-04-28 09:00:00+08:00,600346.SH
132,正面,2023-04-28 09:00:00+08:00,600346.SH
133,中性,2023-04-28 09:00:00+08:00,600346.SH
134,中性,2023-04-28 09:00:00+08:00,600346.SH
135,负面,2023-04-28 09:00:00+08:00,600346.SH
136,正面,2023-04-28 09:00:00+08:00,600346.SH
137,正面,2023-04-28 09:00:00+08:00,600346.SH
138,中性,2023-04-28 09:00:00+08:00,600887.SH
139,正面,2023-04-28 09:00:00+08:00,600887.SH
140,正面,2023-04-28 09:00:00+08:00,600887.SH
141,正面,2023-04-28 09:00:00+08:00,600346.SH
142,正面,2023-04-28 09:00:00+08:00,600346.SH
143,正面,2023-04-28 09:00:00+08:00,601668.SH
144,正面,2023-04-28 09:00:00+08:00,600887.SH
145,正面,2023-04-28 09:00:00+08:00,600887.SH
146,正面,2023-04-28 09:00:00+08:00,600887.SH
147,正面,2023-04-28 09:00:00+08:00,600887.SH
148,中性,2023-04-28 09:00:00+08:00,600570.SH
149,正面,2023-04-28 09:00:00+08:00,600570.SH
150,中性,2023-04-28 09:00:00+08:00,600570.SH
151,中性,2023-04-28 09:00:00+08:00,600570.SH
152,中性,2023-04-28 09:00:00+08:00,600346.SH
153,中性,2023-04-28 09:00:00+08:00,600346.SH
154,中性,2023-04-28 09:00:00+08:00,600346.SH
155,正面,2023-04-28 09:00:00+08:00,600887.SH
156,正面,2023-04-28 09:00:00+08:00,600887.SH
157,正面,2023-04-28 09:00:00+08:00,600887.SH
158,正面,2023-04-28 09:00:00+08:00,600887.SH
159,中性,2023-04-28 09:00:00+08:00,600346.SH
160,正面,2023-04-28 09:00:00+08:00,600887.SH
161,正面,2023-04-28 09:00:00+08:00,600887.SH
162,正面,2023-04-28 09:00:00+08:00,600887.SH
163,中性,2023-04-28 09:00:00+08:00,600346.SH
164,正面,2023-04-28 09:00:00+08:00,600887.SH
165,中性,2023-04-28 09:00:00+08:00,600346.SH
166,中性,2023-04-28 09:00:00+08:00,600570.SH
167,正面,2023-04-28 09:00:00+08:00,600887.SH
168,中性,2023-04-28 09:00:00+08:00,600346.SH
169,正面,2023-04-28 09:00:00+08:00,600346.SH
170,中性,2023-04-28 09:00:00+08:00,600346.SH
171,中性,2023-04-28 09:00:00+08:00,600346.SH
172,中性,2023-04-28 09:00:00+08:00,600346.SH
173,中性,2023-04-28 09:00:00+08:00,600346.SH
174,中性,2023-04-28 09:00:00+08:00,600346.SH
175,正面,2023-04-28 09:00:00+08:00,600346.SH
176,负面,2023-04-28 09:00:00+08:00,600346.SH
177,中性,2023-04-28 09:00:00+08:00,600346.SH
178,正面,2023-04-28 09:00:00+08:00,600346.SH
179,中性,2023-04-28 09:00:00+08:00,600346.SH
180,正面,2023-04-28 09:00:00+08:00,600887.SH
181,正面,2023-04-28 09:00:00+08:00,601668.SH
182,正面,2023-04-28 09:00:00+08:00,601668.SH
183,正面,2023-04-28 09:00:00+08:00,601668.SH
184,正面,2023-04-28 09:00:00+08:00,601668.SH
185,正面,2023-04-28 09:00:00+08:00,601668.SH
186,正面,2023-04-28 09:00:00+08:00,601668.SH
187,正面,2023-05-04 09:00:00+08:00,600104.SH
188,中性,2023-05-04 09:00:00+08:00,600104.SH
189,正面,2023-05-04 09:00:00+08:00,600887.SH
190,中性,2023-05-04 09:00:00+08:00,600104.SH
191,负面,2023-05-04 09:00:00+08:00,600104.SH
192,负面,2023-05-04 09:00:00+08:00,600104.SH
193,正面,2023-05-04 09:00:00+08:00,600104.SH
194,正面,2023-05-04 09:00:00+08:00,600104.SH
195,正面,2023-05-04 09:00:00+08:00,600104.SH
196,正面,2023-05-04 09:00:00+08:00,600104.SH
197,正面,2023-05-04 09:00:00+08:00,600104.SH
198,中性,2023-05-04 09:00:00+08:00,600104.SH
199,负面,2023-05-04 09:00:00+08:00,600104.SH
200,正面,2023-05-04 09:00:00+08:00,600104.SH
201,正面,2023-05-04 09:00:00+08:00,600104.SH
202,中性,2023-05-04 09:00:00+08:00,600104.SH
203,正面,2023-05-04 09:00:00+08:00,600104.SH
204,中性,2023-05-04 09:00:00+08:00,600104.SH
205,正面,2023-05-04 09:00:00+08:00,600104.SH
206,正面,2023-05-04 09:00:00+08:00,600104.SH
207,正面,2023-05-04 09:00:00+08:00,600104.SH
208,正面,2023-05-04 09:00:00+08:00,600104.SH
209,中性,2023-05-04 09:00:00+08:00,600104.SH
210,中性,2023-05-04 09:00:00+08:00,600104.SH
211,正面,2023-05-04 09:00:00+08:00,600104.SH
212,正面,2023-05-04 09:00:00+08:00,600104.SH
213,中性,2023-05-04 09:00:00+08:00,600104.SH
214,中性,2023-05-04 09:00:00+08:00,600104.SH
215,中性,2023-05-04 09:00:00+08:00,600104.SH
216,正面,2023-05-04 09:00:00+08:00,600104.SH
217,负面,2023-05-04 09:00:00+08:00,600104.SH
218,正面,2023-05-04 09:00:00+08:00,600104.SH
219,正面,2023-05-04 09:00:00+08:00,600104.SH
220,中性,2023-05-04 09:00:00+08:00,601390.SH
221,正面,2023-05-04 09:00:00+08:00,600104.SH
222,中性,2023-05-04 09:00:00+08:00,601390.SH
223,正面,2023-05-04 09:00:00+08:00,600346.SH
224,中性,2023-05-04 09:00:00+08:00,601390.SH
225,中性,2023-05-04 09:00:00+08:00,600036.SH
226,正面,2023-05-04 09:00:00+08:00,600104.SH
227,中性,2023-05-04 09:00:00+08:00,600036.SH
228,正面,2023-05-05 09:00:00+08:00,600031.SH
229,正面,2023-05-05 09:00:00+08:00,600050.SH
230,正面,2023-05-08 09:00:00+08:00,600104.SH
231,正面,2023-05-08 09:00:00+08:00,600887.SH
232,中性,2023-05-09 09:00:00+08:00,601390.SH
233,中性,2023-05-09 09:00:00+08:00,601390.SH
234,正面,2023-05-09 09:00:00+08:00,601668.SH
235,中性,2023-05-09 09:00:00+08:00,601390.SH
236,中性,2023-05-09 09:00:00+08:00,601390.SH
237,中性,2023-05-09 09:00:00+08:00,601390.SH
238,正面,2023-05-09 09:00:00+08:00,601668.SH
239,中性,2023-05-09 09:00:00+08:00,601390.SH
240,中性,2023-05-09 09:00:00+08:00,601390.SH
241,正面,2023-05-09 09:00:00+08:00,601668.SH
242,正面,2023-05-09 09:00:00+08:00,601668.SH
243,正面,2023-05-09 09:00:00+08:00,601668.SH
244,中性,2023-05-09 09:00:00+08:00,601390.SH
245,中性,2023-05-09 09:00:00+08:00,601390.SH
246,正面,2023-05-10 09:00:00+08:00,600346.SH
247,正面,2023-05-10 09:00:00+08:00,600346.SH
248,中性,2023-05-10 09:00:00+08:00,600346.SH
249,正面,2023-05-11 09:00:00+08:00,600570.SH
250,正面,2023-05-11 09:00:00+08:00,600887.SH
251,正面,2023-05-11 09:00:00+08:00,600050.SH
252,中性,2023-05-11 09:00:00+08:00,600887.SH
253,正面,2023-05-15 09:00:00+08:00,601668.SH
254,正面,2023-05-15 09:00:00+08:00,600050.SH
255,正面,2023-05-15 09:00:00+08:00,600050.SH
256,中性,2023-05-15 09:00:00+08:00,600050.SH
257,正面,2023-05-17 09:00:00+08:00,600050.SH
258,正面,2023-05-17 09:00:00+08:00,600050.SH
259,正面,2023-05-17 09:00:00+08:00,600050.SH
260,中性,2023-05-17 09:00:00+08:00,600050.SH
261,正面,2023-05-18 09:00:00+08:00,601668.SH
262,负面,2023-05-18 09:00:00+08:00,603160.SH
263,正面,2023-05-18 09:00:00+08:00,600104.SH
264,中性,2023-05-19 09:00:00+08:00,600887.SH
265,正面,2023-05-19 09:00:00+08:00,600887.SH
266,正面,2023-05-19 09:00:00+08:00,600887.SH
267,正面,2023-05-19 09:00:00+08:00,600031.SH
268,正面,2023-05-19 09:00:00+08:00,600887.SH
269,正面,2023-05-22 09:00:00+08:00,601668.SH
270,正面,2023-05-22 09:00:00+08:00,600346.SH
271,中性,2023-05-22 09:00:00+08:00,600346.SH
272,正面,2023-05-22 09:00:00+08:00,600346.SH
273,正面,2023-05-22 09:00:00+08:00,601668.SH
274,正面,2023-05-22 09:00:00+08:00,601668.SH
275,正面,2023-05-22 09:00:00+08:00,600887.SH
276,中性,2023-05-22 09:00:00+08:00,600050.SH
277,正面,2023-05-22 09:00:00+08:00,600050.SH
278,正面,2023-05-22 09:00:00+08:00,600887.SH
279,正面,2023-05-22 09:00:00+08:00,601668.SH
280,正面,2023-05-22 09:00:00+08:00,601668.SH
281,中性,2023-05-22 09:00:00+08:00,600887.SH
282,中性,2023-05-24 09:00:00+08:00,600031.SH
283,中性,2023-05-24 09:00:00+08:00,601668.SH
284,中性,2023-05-24 09:00:00+08:00,600031.SH
285,中性,2023-05-26 09:00:00+08:00,601390.SH
286,中性,2023-05-26 09:00:00+08:00,600570.SH
287,中性,2023-05-29 09:00:00+08:00,603160.SH
288,正面,2023-05-29 09:00:00+08:00,600104.SH
289,正面,2023-05-29 09:00:00+08:00,600104.SH
290,正面,2023-05-29 09:00:00+08:00,600104.SH
291,中性,2023-05-29 09:00:00+08:00,600887.SH
292,中性,2023-05-29 09:00:00+08:00,600887.SH
293,正面,2023-05-29 09:00:00+08:00,601668.SH
294,中性,2023-05-29 09:00:00+08:00,603160.SH
295,正面,2023-05-29 09:00:00+08:00,600104.SH
296,中性,2023-05-29 09:00:00+08:00,603160.SH
297,正面,2023-05-29 09:00:00+08:00,600346.SH
298,中性,2023-05-29 09:00:00+08:00,603160.SH
299,中性,2023-05-29 09:00:00+08:00,600346.SH
300,中性,2023-05-29 09:00:00+08:00,600346.SH
301,正面,2023-05-29 09:00:00+08:00,600104.SH
302,中性,2023-05-30 09:00:00+08:00,600346.SH
303,中性,2023-05-30 09:00:00+08:00,600036.SH
304,正面,2023-05-30 09:00:00+08:00,600346.SH
305,中性,2023-05-30 09:00:00+08:00,603160.SH
306,中性,2023-05-30 09:00:00+08:00,603160.SH
307,中性,2023-05-30 09:00:00+08:00,600346.SH
308,中性,2023-05-31 09:00:00+08:00,603160.SH
309,正面,2023-05-31 09:00:00+08:00,600104.SH
310,中性,2023-06-01 09:00:00+08:00,600036.SH
311,中性,2023-06-02 09:00:00+08:00,600346.SH
312,正面,2023-06-02 09:00:00+08:00,600346.SH
313,正面,2023-06-05 09:00:00+08:00,600036.SH
314,中性,2023-06-05 09:00:00+08:00,600050.SH
315,极度负面,2023-06-05 09:00:00+08:00,603160.SH
316,正面,2023-06-05 09:00:00+08:00,600036.SH
317,中性,2023-06-07 09:00:00+08:00,600036.SH
318,中性,2023-06-07 09:00:00+08:00,603160.SH
319,中性,2023-06-08 09:00:00+08:00,601390.SH
320,正面,2023-06-08 09:00:00+08:00,600346.SH
321,正面,2023-06-08 09:00:00+08:00,600346.SH
322,正面,2023-06-08 09:00:00+08:00,600346.SH
323,正面,2023-06-08 09:00:00+08:00,600346.SH
324,正面,2023-06-08 09:00:00+08:00,600346.SH
325,正面,2023-06-08 09:00:00+08:00,600346.SH
326,正面,2023-06-08 09:00:00+08:00,601668.SH
327,正面,2023-06-08 09:00:00+08:00,601668.SH
328,正面,2023-06-08 09:00:00+08:00,603160.SH
329,正面,2023-06-08 09:00:00+08:00,603160.SH
330,中性,2023-06-08 09:00:00+08:00,603160.SH
331,正面,2023-06-08 09:00:00+08:00,603160.SH
332,正面,2023-06-08 09:00:00+08:00,603160.SH
333,正面,2023-06-08 09:00:00+08:00,603160.SH
334,正面,2023-06-08 09:00:00+08:00,603160.SH
335,正面,2023-06-08 09:00:00+08:00,603160.SH
336,中性,2023-06-08 09:00:00+08:00,603160.SH
337,中性,2023-06-08 09:00:00+08:00,603160.SH
338,正面,2023-06-08 09:00:00+08:00,603160.SH
339,正面,2023-06-08 09:00:00+08:00,603160.SH
340,正面,2023-06-08 09:00:00+08:00,603160.SH
341,正面,2023-06-08 09:00:00+08:00,600346.SH
342,正面,2023-06-08 09:00:00+08:00,601668.SH
343,正面,2023-06-08 09:00:00+08:00,600104.SH
344,中性,2023-06-08 09:00:00+08:00,600036.SH
345,中性,2023-06-08 09:00:00+08:00,600887.SH
346,中性,2023-06-08 09:00:00+08:00,600887.SH
347,正面,2023-06-08 09:00:00+08:00,600887.SH
348,中性,2023-06-09 09:00:00+08:00,600570.SH
349,中性,2023-06-09 09:00:00+08:00,600570.SH
350,正面,2023-06-09 09:00:00+08:00,600104.SH
351,正面,2023-06-13 09:00:00+08:00,600036.SH
352,正面,2023-06-13 09:00:00+08:00,603160.SH
353,中性,2023-06-13 09:00:00+08:00,603160.SH
354,中性,2023-06-13 09:00:00+08:00,600887.SH
355,中性,2023-06-13 09:00:00+08:00,600036.SH
356,中性,2023-06-13 09:00:00+08:00,603160.SH
357,中性,2023-06-13 09:00:00+08:00,600887.SH
358,正面,2023-06-14 09:00:00+08:00,600104.SH
359,正面,2023-06-14 09:00:00+08:00,600104.SH
360,中性,2023-06-14 09:00:00+08:00,600887.SH
361,正面,2023-06-14 09:00:00+08:00,600104.SH
362,正面,2023-06-14 09:00:00+08:00,600104.SH
363,正面,2023-06-14 09:00:00+08:00,600104.SH
364,正面,2023-06-14 09:00:00+08:00,600104.SH
365,中性,2023-06-14 09:00:00+08:00,600346.SH
366,中性,2023-06-15 09:00:00+08:00,600031.SH
367,中性,2023-06-15 09:00:00+08:00,600031.SH
368,中性,2023-06-15 09:00:00+08:00,600031.SH
369,中性,2023-06-15 09:00:00+08:00,600031.SH
370,中性,2023-06-15 09:00:00+08:00,600031.SH
371,中性,2023-06-15 09:00:00+08:00,600346.SH
372,中性,2023-06-15 09:00:00+08:00,600036.SH
373,正面,2023-06-15 09:00:00+08:00,600031.SH
374,中性,2023-06-15 09:00:00+08:00,600031.SH
375,中性,2023-06-15 09:00:00+08:00,600031.SH
376,中性,2023-06-16 09:00:00+08:00,601390.SH
377,正面,2023-06-16 09:00:00+08:00,600104.SH
378,正面,2023-06-16 09:00:00+08:00,600104.SH
379,正面,2023-06-16 09:00:00+08:00,600104.SH
380,正面,2023-06-19 09:00:00+08:00,601668.SH
381,中性,2023-06-20 09:00:00+08:00,600036.SH
382,中性,2023-06-20 09:00:00+08:00,600036.SH
383,正面,2023-06-20 09:00:00+08:00,600036.SH
384,正面,2023-06-20 09:00:00+08:00,600104.SH
385,中性,2023-06-20 09:00:00+08:00,600346.SH
386,中性,2023-06-21 09:00:00+08:00,600346.SH
387,中性,2023-06-21 09:00:00+08:00,600050.SH
388,正面,2023-06-21 09:00:00+08:00,600104.SH
389,正面,2023-06-21 09:00:00+08:00,601668.SH
390,中性,2023-06-26 09:00:00+08:00,600036.SH
391,正面,2023-06-26 09:00:00+08:00,603160.SH
392,正面,2023-06-26 09:00:00+08:00,600570.SH
393,正面,2023-06-26 09:00:00+08:00,603160.SH
394,正面,2023-06-26 09:00:00+08:00,603160.SH
395,正面,2023-06-27 09:00:00+08:00,600031.SH
396,正面,2023-06-27 09:00:00+08:00,600031.SH
397,中性,2023-06-27 09:00:00+08:00,600887.SH
398,中性,2023-06-28 09:00:00+08:00,600570.SH
399,中性,2023-06-28 09:00:00+08:00,600346.SH
400,正面,2023-06-28 09:00:00+08:00,600570.SH
401,正面,2023-06-28 09:00:00+08:00,600570.SH
402,正面,2023-06-28 09:00:00+08:00,600570.SH
403,中性,2023-06-28 09:00:00+08:00,600570.SH
404,中性,2023-06-28 09:00:00+08:00,600036.SH
405,正面,2023-06-28 09:00:00+08:00,600570.SH
406,正面,2023-06-28 09:00:00+08:00,600570.SH
407,中性,2023-06-28 09:00:00+08:00,600036.SH
408,正面,2023-06-28 09:00:00+08:00,600570.SH
409,中性,2023-06-28 09:00:00+08:00,600346.SH
410,中性,2023-06-29 09:00:00+08:00,601390.SH
411,中性,2023-06-29 09:00:00+08:00,601390.SH
412,正面,2023-06-29 09:00:00+08:00,600570.SH
413,中性,2023-06-29 09:00:00+08:00,601390.SH
414,中性,2023-06-29 09:00:00+08:00,601390.SH
415,正面,2023-06-29 09:00:00+08:00,600570.SH
416,正面,2023-06-29 09:00:00+08:00,601668.SH
417,中性,2023-06-29 09:00:00+08:00,600036.SH
418,正面,2023-06-30 09:00:00+08:00,600050.SH
419,正面,2023-06-30 09:00:00+08:00,600887.SH
420,中性,2023-06-30 09:00:00+08:00,603160.SH
421,中性,2023-06-30 09:00:00+08:00,600050.SH
422,正面,2023-06-30 09:00:00+08:00,603160.SH
423,正面,2023-07-03 09:00:00+08:00,600031.SH
424,中性,2023-07-03 09:00:00+08:00,600036.SH
425,中性,2023-07-03 09:00:00+08:00,600036.SH
426,正面,2023-07-03 09:00:00+08:00,600031.SH
427,中性,2023-07-03 09:00:00+08:00,600031.SH
428,正面,2023-07-03 09:00:00+08:00,600031.SH
429,正面,2023-07-03 09:00:00+08:00,600887.SH
430,正面,2023-07-03 09:00:00+08:00,600031.SH
431,正面,2023-07-03 09:00:00+08:00,600570.SH
432,正面,2023-07-03 09:00:00+08:00,600887.SH
433,中性,2023-07-03 09:00:00+08:00,600036.SH
434,中性,2023-07-03 09:00:00+08:00,600036.SH
435,中性,2023-07-04 09:00:00+08:00,600036.SH
436,正面,2023-07-04 09:00:00+08:00,600104.SH
437,正面,2023-07-04 09:00:00+08:00,600104.SH
438,中性,2023-07-04 09:00:00+08:00,600570.SH
439,中性,2023-07-04 09:00:00+08:00,603160.SH
440,正面,2023-07-04 09:00:00+08:00,603160.SH
441,中性,2023-07-04 09:00:00+08:00,600887.SH
442,中性,2023-07-05 09:00:00+08:00,600346.SH
443,中性,2023-07-05 09:00:00+08:00,600346.SH
444,正面,2023-07-05 09:00:00+08:00,600346.SH
445,正面,2023-07-05 09:00:00+08:00,600346.SH
446,中性,2023-07-05 09:00:00+08:00,600346.SH
447,正面,2023-07-05 09:00:00+08:00,600346.SH
448,中性,2023-07-05 09:00:00+08:00,600346.SH
449,中性,2023-07-06 09:00:00+08:00,600036.SH
450,中性,2023-07-07 09:00:00+08:00,601390.SH
451,中性,2023-07-10 09:00:00+08:00,600570.SH
452,正面,2023-07-10 09:00:00+08:00,600104.SH
453,正面,2023-07-10 09:00:00+08:00,601668.SH
454,中性,2023-07-10 09:00:00+08:00,600887.SH
455,中性,2023-07-10 09:00:00+08:00,600887.SH
456,中性,2023-07-10 09:00:00+08:00,600887.SH
457,正面,2023-07-10 09:00:00+08:00,600036.SH
458,正面,2023-07-11 09:00:00+08:00,600036.SH
459,中性,2023-07-11 09:00:00+08:00,600887.SH
460,中性,2023-07-11 09:00:00+08:00,600036.SH
461,正面,2023-07-12 09:00:00+08:00,600104.SH
462,正面,2023-07-12 09:00:00+08:00,600104.SH
463,中性,2023-07-12 09:00:00+08:00,600887.SH
464,中性,2023-07-12 09:00:00+08:00,600570.SH
465,正面,2023-07-12 09:00:00+08:00,600104.SH
466,正面,2023-07-13 09:00:00+08:00,603160.SH
467,中性,2023-07-13 09:00:00+08:00,603160.SH
468,中性,2023-07-14 09:00:00+08:00,600887.SH
469,负面,2023-07-17 09:00:00+08:00,603160.SH
470,正面,2023-07-17 09:00:00+08:00,600346.SH
471,正面,2023-07-17 09:00:00+08:00,600570.SH
472,中性,2023-07-17 09:00:00+08:00,600887.SH
473,中性,2023-07-17 09:00:00+08:00,600346.SH
474,中性,2023-07-17 09:00:00+08:00,601390.SH
475,中性,2023-07-18 09:00:00+08:00,603160.SH
476,中性,2023-07-18 09:00:00+08:00,603160.SH
477,中性,2023-07-19 09:00:00+08:00,600887.SH
478,中性,2023-07-19 09:00:00+08:00,600036.SH
479,正面,2023-07-21 09:00:00+08:00,600050.SH
480,中性,2023-07-21 09:00:00+08:00,601390.SH
481,中性,2023-07-21 09:00:00+08:00,600570.SH
482,中性,2023-07-21 09:00:00+08:00,600346.SH
483,中性,2023-07-21 09:00:00+08:00,600887.SH
484,正面,2023-07-24 09:00:00+08:00,603160.SH
485,正面,2023-07-24 09:00:00+08:00,603160.SH
486,负面,2023-07-24 09:00:00+08:00,603160.SH
487,负面,2023-07-24 09:00:00+08:00,603160.SH
488,正面,2023-07-24 09:00:00+08:00,603160.SH
489,正面,2023-07-24 09:00:00+08:00,603160.SH
490,负面,2023-07-24 09:00:00+08:00,603160.SH
491,正面,2023-07-24 09:00:00+08:00,603160.SH
492,负面,2023-07-24 09:00:00+08:00,603160.SH
493,中性,2023-07-24 09:00:00+08:00,603160.SH
494,中性,2023-07-24 09:00:00+08:00,603160.SH
495,正面,2023-07-24 09:00:00+08:00,603160.SH
496,正面,2023-07-24 09:00:00+08:00,603160.SH
497,正面,2023-07-24 09:00:00+08:00,603160.SH
