,predicted,time,stock_code
45,极度正面,2023-04-25 09:00:00+08:00,600570.SH
46,正面,2023-04-25 09:00:00+08:00,601390.SH
47,极度正面,2023-04-25 09:00:00+08:00,600036.SH
48,极度正面,2023-04-25 09:00:00+08:00,601390.SH
49,极度正面,2023-04-25 09:00:00+08:00,600031.SH
50,极度正面,2023-04-25 09:00:00+08:00,600570.SH
51,极度正面,2023-04-25 09:00:00+08:00,600036.SH
52,正面,2023-04-25 09:00:00+08:00,600887.SH
53,正面,2023-04-25 09:00:00+08:00,600887.SH
54,极度负面,2023-04-25 09:00:00+08:00,603160.SH
55,正面,2023-04-25 09:00:00+08:00,600570.SH
56,极度正面,2023-04-25 09:00:00+08:00,600036.SH
57,极度负面,2023-04-26 09:00:00+08:00,600031.SH
58,极度正面,2023-04-26 09:00:00+08:00,600050.SH
59,极度负面,2023-04-26 09:00:00+08:00,600031.SH
60,正面,2023-04-27 09:00:00+08:00,603160.SH
61,正面,2023-04-27 09:00:00+08:00,603160.SH
62,正面,2023-04-27 09:00:00+08:00,603160.SH
63,极度负面,2023-04-27 09:00:00+08:00,603160.SH
64,极度负面,2023-04-27 09:00:00+08:00,603160.SH
65,极度负面,2023-04-27 09:00:00+08:00,603160.SH
66,极度负面,2023-04-27 09:00:00+08:00,603160.SH
67,正面,2023-04-27 09:00:00+08:00,603160.SH
68,极度负面,2023-04-27 09:00:00+08:00,603160.SH
69,极度负面,2023-04-27 09:00:00+08:00,603160.SH
70,极度正面,2023-04-27 09:00:00+08:00,600036.SH
71,正面,2023-04-27 09:00:00+08:00,603160.SH
72,极度负面,2023-04-27 09:00:00+08:00,603160.SH
73,正面,2023-04-27 09:00:00+08:00,603160.SH
74,极度负面,2023-04-27 09:00:00+08:00,603160.SH
75,正面,2023-04-27 09:00:00+08:00,603160.SH
76,极度负面,2023-04-27 09:00:00+08:00,603160.SH
77,极度负面,2023-04-27 09:00:00+08:00,603160.SH
78,正面,2023-04-27 09:00:00+08:00,603160.SH
79,极度负面,2023-04-27 09:00:00+08:00,603160.SH
80,正面,2023-04-27 09:00:00+08:00,603160.SH
81,正面,2023-04-27 09:00:00+08:00,603160.SH
82,极度负面,2023-04-27 09:00:00+08:00,603160.SH
83,极度正面,2023-04-27 09:00:00+08:00,603160.SH
84,正面,2023-04-27 09:00:00+08:00,603160.SH
85,极度负面,2023-04-27 09:00:00+08:00,603160.SH
86,极度负面,2023-04-27 09:00:00+08:00,603160.SH
87,极度负面,2023-04-27 09:00:00+08:00,603160.SH
88,极度负面,2023-04-27 09:00:00+08:00,603160.SH
89,负面,2023-04-27 09:00:00+08:00,600036.SH
90,极度正面,2023-04-28 09:00:00+08:00,600887.SH
91,极度正面,2023-04-28 09:00:00+08:00,600887.SH
92,正面,2023-04-28 09:00:00+08:00,600346.SH
93,正面,2023-04-28 09:00:00+08:00,600887.SH
94,正面,2023-04-28 09:00:00+08:00,600887.SH
95,正面,2023-04-28 09:00:00+08:00,600887.SH
96,正面,2023-04-28 09:00:00+08:00,600887.SH
97,极度正面,2023-04-28 09:00:00+08:00,600887.SH
98,极度正面,2023-04-28 09:00:00+08:00,600346.SH
99,极度负面,2023-04-28 09:00:00+08:00,600346.SH
100,极度正面,2023-04-28 09:00:00+08:00,600346.SH
101,极度正面,2023-04-28 09:00:00+08:00,600346.SH
102,极度正面,2023-04-28 09:00:00+08:00,600346.SH
103,正面,2023-04-28 09:00:00+08:00,600887.SH
104,极度正面,2023-04-28 09:00:00+08:00,600346.SH
105,正面,2023-04-28 09:00:00+08:00,600887.SH
106,正面,2023-04-28 09:00:00+08:00,600887.SH
107,极度正面,2023-04-28 09:00:00+08:00,600887.SH
108,正面,2023-04-28 09:00:00+08:00,600346.SH
109,极度负面,2023-04-28 09:00:00+08:00,600346.SH
110,正面,2023-04-28 09:00:00+08:00,600887.SH
111,正面,2023-04-28 09:00:00+08:00,600887.SH
112,极度正面,2023-04-28 09:00:00+08:00,600887.SH
113,正面,2023-04-28 09:00:00+08:00,600887.SH
114,正面,2023-04-28 09:00:00+08:00,600887.SH
115,极度正面,2023-04-28 09:00:00+08:00,600887.SH
116,极度正面,2023-04-28 09:00:00+08:00,600887.SH
117,极度正面,2023-04-28 09:00:00+08:00,600887.SH
118,极度正面,2023-04-28 09:00:00+08:00,600570.SH
119,正面,2023-04-28 09:00:00+08:00,600887.SH
120,正面,2023-04-28 09:00:00+08:00,600887.SH
121,极度正面,2023-04-28 09:00:00+08:00,600887.SH
122,极度正面,2023-04-28 09:00:00+08:00,600346.SH
123,极度正面,2023-04-28 09:00:00+08:00,600887.SH
124,极度正面,2023-04-28 09:00:00+08:00,600887.SH
125,正面,2023-04-28 09:00:00+08:00,601668.SH
126,极度正面,2023-04-28 09:00:00+08:00,600887.SH
127,极度正面,2023-04-28 09:00:00+08:00,600887.SH
128,极度正面,2023-04-28 09:00:00+08:00,600887.SH
129,极度正面,2023-04-28 09:00:00+08:00,600887.SH
130,正面,2023-04-28 09:00:00+08:00,600887.SH
131,极度正面,2023-04-28 09:00:00+08:00,600346.SH
132,正面,2023-04-28 09:00:00+08:00,600887.SH
133,正面,2023-04-28 09:00:00+08:00,600887.SH
134,极度正面,2023-04-28 09:00:00+08:00,600346.SH
135,中性,2023-04-28 09:00:00+08:00,601668.SH
136,正面,2023-04-28 09:00:00+08:00,601668.SH
137,正面,2023-04-28 09:00:00+08:00,600887.SH
138,极度正面,2023-04-28 09:00:00+08:00,600570.SH
139,极度负面,2023-04-28 09:00:00+08:00,600346.SH
140,正面,2023-04-28 09:00:00+08:00,600887.SH
141,极度正面,2023-04-28 09:00:00+08:00,600887.SH
142,正面,2023-04-28 09:00:00+08:00,600887.SH
143,中性,2023-04-28 09:00:00+08:00,601668.SH
144,极度正面,2023-04-28 09:00:00+08:00,600887.SH
145,极度正面,2023-04-28 09:00:00+08:00,600346.SH
146,正面,2023-04-28 09:00:00+08:00,600887.SH
147,正面,2023-04-28 09:00:00+08:00,600570.SH
148,极度正面,2023-04-28 09:00:00+08:00,600346.SH
149,极度负面,2023-04-28 09:00:00+08:00,600346.SH
150,正面,2023-04-28 09:00:00+08:00,600887.SH
151,极度正面,2023-04-28 09:00:00+08:00,600346.SH
152,正面,2023-04-28 09:00:00+08:00,601668.SH
153,极度正面,2023-04-28 09:00:00+08:00,600887.SH
154,正面,2023-04-28 09:00:00+08:00,600887.SH
155,极度负面,2023-04-28 09:00:00+08:00,600346.SH
156,正面,2023-04-28 09:00:00+08:00,600887.SH
157,正面,2023-04-28 09:00:00+08:00,600887.SH
158,极度正面,2023-04-28 09:00:00+08:00,601668.SH
159,正面,2023-04-28 09:00:00+08:00,601668.SH
160,极度正面,2023-04-28 09:00:00+08:00,600887.SH
161,正面,2023-04-28 09:00:00+08:00,600887.SH
162,极度正面,2023-04-28 09:00:00+08:00,600346.SH
163,正面,2023-04-28 09:00:00+08:00,600570.SH
164,极度正面,2023-04-28 09:00:00+08:00,600887.SH
165,正面,2023-04-28 09:00:00+08:00,600887.SH
166,极度负面,2023-04-28 09:00:00+08:00,600346.SH
167,极度负面,2023-04-28 09:00:00+08:00,600346.SH
168,正面,2023-04-28 09:00:00+08:00,600570.SH
169,极度负面,2023-04-28 09:00:00+08:00,600346.SH
170,极度正面,2023-04-28 09:00:00+08:00,600887.SH
171,正面,2023-04-28 09:00:00+08:00,601668.SH
172,正面,2023-04-28 09:00:00+08:00,600887.SH
173,极度正面,2023-04-28 09:00:00+08:00,600346.SH
174,正面,2023-04-28 09:00:00+08:00,600887.SH
175,正面,2023-04-28 09:00:00+08:00,600346.SH
176,极度负面,2023-04-28 09:00:00+08:00,600346.SH
177,中性,2023-04-28 09:00:00+08:00,601668.SH
178,正面,2023-04-28 09:00:00+08:00,600887.SH
179,极度正面,2023-04-28 09:00:00+08:00,600346.SH
180,极度正面,2023-04-28 09:00:00+08:00,600887.SH
181,极度正面,2023-04-28 09:00:00+08:00,600887.SH
182,极度正面,2023-04-28 09:00:00+08:00,600346.SH
183,极度正面,2023-04-28 09:00:00+08:00,600887.SH
184,极度正面,2023-04-28 09:00:00+08:00,600570.SH
185,正面,2023-04-28 09:00:00+08:00,600346.SH
186,正面,2023-04-28 09:00:00+08:00,600887.SH
187,极度正面,2023-05-04 09:00:00+08:00,600104.SH
188,极度负面,2023-05-04 09:00:00+08:00,600104.SH
189,正面,2023-05-04 09:00:00+08:00,600104.SH
190,极度正面,2023-05-04 09:00:00+08:00,600104.SH
191,极度正面,2023-05-04 09:00:00+08:00,600104.SH
192,极度正面,2023-05-04 09:00:00+08:00,600104.SH
193,极度正面,2023-05-04 09:00:00+08:00,601390.SH
194,极度正面,2023-05-04 09:00:00+08:00,600104.SH
195,极度正面,2023-05-04 09:00:00+08:00,600104.SH
196,极度正面,2023-05-04 09:00:00+08:00,600104.SH
197,极度正面,2023-05-04 09:00:00+08:00,600104.SH
198,极度正面,2023-05-04 09:00:00+08:00,600036.SH
199,极度正面,2023-05-04 09:00:00+08:00,600104.SH
200,正面,2023-05-04 09:00:00+08:00,601390.SH
201,极度正面,2023-05-04 09:00:00+08:00,600104.SH
202,极度正面,2023-05-04 09:00:00+08:00,600104.SH
203,极度正面,2023-05-04 09:00:00+08:00,600104.SH
204,极度正面,2023-05-04 09:00:00+08:00,600104.SH
205,极度正面,2023-05-04 09:00:00+08:00,600346.SH
206,极度正面,2023-05-04 09:00:00+08:00,600104.SH
207,极度正面,2023-05-04 09:00:00+08:00,600104.SH
208,极度正面,2023-05-04 09:00:00+08:00,600104.SH
209,极度正面,2023-05-04 09:00:00+08:00,600104.SH
210,极度正面,2023-05-04 09:00:00+08:00,601390.SH
211,负面,2023-05-04 09:00:00+08:00,600104.SH
212,极度正面,2023-05-04 09:00:00+08:00,600104.SH
213,极度正面,2023-05-04 09:00:00+08:00,600104.SH
214,极度正面,2023-05-04 09:00:00+08:00,600887.SH
215,极度正面,2023-05-04 09:00:00+08:00,600104.SH
216,负面,2023-05-04 09:00:00+08:00,600104.SH
217,极度正面,2023-05-04 09:00:00+08:00,600104.SH
218,极度正面,2023-05-04 09:00:00+08:00,600104.SH
219,极度负面,2023-05-04 09:00:00+08:00,600104.SH
220,极度正面,2023-05-04 09:00:00+08:00,600104.SH
221,极度正面,2023-05-04 09:00:00+08:00,600104.SH
222,极度正面,2023-05-04 09:00:00+08:00,600104.SH
223,极度正面,2023-05-04 09:00:00+08:00,600104.SH
224,极度正面,2023-05-04 09:00:00+08:00,600036.SH
225,极度正面,2023-05-04 09:00:00+08:00,600104.SH
226,极度正面,2023-05-04 09:00:00+08:00,600104.SH
227,负面,2023-05-04 09:00:00+08:00,600104.SH
228,正面,2023-05-05 09:00:00+08:00,600050.SH
229,极度正面,2023-05-05 09:00:00+08:00,600031.SH
230,极度正面,2023-05-08 09:00:00+08:00,600104.SH
231,正面,2023-05-08 09:00:00+08:00,600887.SH
232,极度正面,2023-05-09 09:00:00+08:00,601390.SH
233,极度正面,2023-05-09 09:00:00+08:00,601390.SH
234,正面,2023-05-09 09:00:00+08:00,601390.SH
235,极度正面,2023-05-09 09:00:00+08:00,601390.SH
236,正面,2023-05-09 09:00:00+08:00,601668.SH
237,负面,2023-05-09 09:00:00+08:00,601390.SH
238,中性,2023-05-09 09:00:00+08:00,601668.SH
239,极度正面,2023-05-09 09:00:00+08:00,601668.SH
240,极度正面,2023-05-09 09:00:00+08:00,601390.SH
241,极度正面,2023-05-09 09:00:00+08:00,601390.SH
242,极度正面,2023-05-09 09:00:00+08:00,601390.SH
243,极度正面,2023-05-09 09:00:00+08:00,601668.SH
244,极度正面,2023-05-09 09:00:00+08:00,601668.SH
245,极度正面,2023-05-09 09:00:00+08:00,601390.SH
246,极度正面,2023-05-10 09:00:00+08:00,600346.SH
247,极度负面,2023-05-10 09:00:00+08:00,600346.SH
248,极度正面,2023-05-10 09:00:00+08:00,600346.SH
249,正面,2023-05-11 09:00:00+08:00,600887.SH
250,正面,2023-05-11 09:00:00+08:00,600050.SH
251,极度正面,2023-05-11 09:00:00+08:00,600887.SH
252,正面,2023-05-11 09:00:00+08:00,600570.SH
253,正面,2023-05-15 09:00:00+08:00,600050.SH
254,正面,2023-05-15 09:00:00+08:00,600050.SH
255,正面,2023-05-15 09:00:00+08:00,600050.SH
256,正面,2023-05-15 09:00:00+08:00,601668.SH
257,正面,2023-05-17 09:00:00+08:00,600050.SH
258,正面,2023-05-17 09:00:00+08:00,600050.SH
259,正面,2023-05-17 09:00:00+08:00,600050.SH
260,正面,2023-05-17 09:00:00+08:00,600050.SH
261,极度负面,2023-05-18 09:00:00+08:00,603160.SH
262,正面,2023-05-18 09:00:00+08:00,601668.SH
263,负面,2023-05-18 09:00:00+08:00,600104.SH
264,正面,2023-05-19 09:00:00+08:00,600887.SH
265,正面,2023-05-19 09:00:00+08:00,600887.SH
266,极度负面,2023-05-19 09:00:00+08:00,600031.SH
267,正面,2023-05-19 09:00:00+08:00,600887.SH
268,正面,2023-05-19 09:00:00+08:00,600887.SH
269,正面,2023-05-22 09:00:00+08:00,600887.SH
270,正面,2023-05-22 09:00:00+08:00,600887.SH
271,中性,2023-05-22 09:00:00+08:00,601668.SH
272,中性,2023-05-22 09:00:00+08:00,601668.SH
273,极度正面,2023-05-22 09:00:00+08:00,600050.SH
274,中性,2023-05-22 09:00:00+08:00,601668.SH
275,中性,2023-05-22 09:00:00+08:00,601668.SH
276,极度正面,2023-05-22 09:00:00+08:00,600346.SH
277,极度正面,2023-05-22 09:00:00+08:00,600346.SH
278,中性,2023-05-22 09:00:00+08:00,601668.SH
279,正面,2023-05-22 09:00:00+08:00,600887.SH
280,极度正面,2023-05-22 09:00:00+08:00,600346.SH
281,正面,2023-05-22 09:00:00+08:00,600050.SH
282,极度负面,2023-05-24 09:00:00+08:00,600031.SH
283,极度负面,2023-05-24 09:00:00+08:00,600031.SH
284,中性,2023-05-24 09:00:00+08:00,601668.SH
285,正面,2023-05-26 09:00:00+08:00,600570.SH
286,中性,2023-05-26 09:00:00+08:00,601390.SH
287,正面,2023-05-29 09:00:00+08:00,600104.SH
288,中性,2023-05-29 09:00:00+08:00,601668.SH
289,正面,2023-05-29 09:00:00+08:00,603160.SH
290,极度负面,2023-05-29 09:00:00+08:00,600346.SH
291,极度正面,2023-05-29 09:00:00+08:00,600887.SH
292,正面,2023-05-29 09:00:00+08:00,600104.SH
293,正面,2023-05-29 09:00:00+08:00,603160.SH
294,正面,2023-05-29 09:00:00+08:00,600104.SH
295,正面,2023-05-29 09:00:00+08:00,600887.SH
296,极度负面,2023-05-29 09:00:00+08:00,600346.SH
297,正面,2023-05-29 09:00:00+08:00,603160.SH
298,极度正面,2023-05-29 09:00:00+08:00,600104.SH
299,正面,2023-05-29 09:00:00+08:00,600104.SH
300,极度负面,2023-05-29 09:00:00+08:00,600346.SH
301,正面,2023-05-29 09:00:00+08:00,603160.SH
302,极度负面,2023-05-30 09:00:00+08:00,600346.SH
303,极度正面,2023-05-30 09:00:00+08:00,600346.SH
304,正面,2023-05-30 09:00:00+08:00,603160.SH
305,极度负面,2023-05-30 09:00:00+08:00,600346.SH
306,极度正面,2023-05-30 09:00:00+08:00,600036.SH
307,极度负面,2023-05-30 09:00:00+08:00,603160.SH
308,正面,2023-05-31 09:00:00+08:00,600104.SH
309,极度负面,2023-05-31 09:00:00+08:00,603160.SH
310,负面,2023-06-01 09:00:00+08:00,600036.SH
311,极度正面,2023-06-02 09:00:00+08:00,600346.SH
312,极度正面,2023-06-02 09:00:00+08:00,600346.SH
313,极度正面,2023-06-05 09:00:00+08:00,600036.SH
314,极度正面,2023-06-05 09:00:00+08:00,600036.SH
315,负面,2023-06-05 09:00:00+08:00,600050.SH
316,极度负面,2023-06-05 09:00:00+08:00,603160.SH
317,极度正面,2023-06-07 09:00:00+08:00,600036.SH
318,极度负面,2023-06-07 09:00:00+08:00,603160.SH
319,正面,2023-06-08 09:00:00+08:00,601668.SH
320,正面,2023-06-08 09:00:00+08:00,603160.SH
321,中性,2023-06-08 09:00:00+08:00,601668.SH
322,极度负面,2023-06-08 09:00:00+08:00,600346.SH
323,负面,2023-06-08 09:00:00+08:00,600036.SH
324,中性,2023-06-08 09:00:00+08:00,601668.SH
325,极度负面,2023-06-08 09:00:00+08:00,603160.SH
326,极度负面,2023-06-08 09:00:00+08:00,603160.SH
327,极度正面,2023-06-08 09:00:00+08:00,600346.SH
328,极度正面,2023-06-08 09:00:00+08:00,600346.SH
329,正面,2023-06-08 09:00:00+08:00,600346.SH
330,负面,2023-06-08 09:00:00+08:00,600887.SH
331,正面,2023-06-08 09:00:00+08:00,600887.SH
332,极度负面,2023-06-08 09:00:00+08:00,603160.SH
333,正面,2023-06-08 09:00:00+08:00,600346.SH
334,极度正面,2023-06-08 09:00:00+08:00,600346.SH
335,极度负面,2023-06-08 09:00:00+08:00,603160.SH
336,正面,2023-06-08 09:00:00+08:00,603160.SH
337,极度正面,2023-06-08 09:00:00+08:00,603160.SH
338,极度负面,2023-06-08 09:00:00+08:00,603160.SH
339,极度负面,2023-06-08 09:00:00+08:00,603160.SH
340,极度负面,2023-06-08 09:00:00+08:00,603160.SH
341,正面,2023-06-08 09:00:00+08:00,600346.SH
342,极度负面,2023-06-08 09:00:00+08:00,603160.SH
343,正面,2023-06-08 09:00:00+08:00,600887.SH
344,极度正面,2023-06-08 09:00:00+08:00,601390.SH
345,正面,2023-06-08 09:00:00+08:00,603160.SH
346,极度负面,2023-06-08 09:00:00+08:00,603160.SH
347,正面,2023-06-08 09:00:00+08:00,600104.SH
348,极度正面,2023-06-09 09:00:00+08:00,600570.SH
349,极度正面,2023-06-09 09:00:00+08:00,600104.SH
350,极度正面,2023-06-09 09:00:00+08:00,600570.SH
351,极度负面,2023-06-13 09:00:00+08:00,603160.SH
352,极度负面,2023-06-13 09:00:00+08:00,603160.SH
353,正面,2023-06-13 09:00:00+08:00,600036.SH
354,正面,2023-06-13 09:00:00+08:00,600036.SH
355,极度正面,2023-06-13 09:00:00+08:00,600887.SH
356,正面,2023-06-13 09:00:00+08:00,600887.SH
357,极度负面,2023-06-13 09:00:00+08:00,603160.SH
358,极度正面,2023-06-14 09:00:00+08:00,600104.SH
359,负面,2023-06-14 09:00:00+08:00,600104.SH
360,极度正面,2023-06-14 09:00:00+08:00,600104.SH
361,极度正面,2023-06-14 09:00:00+08:00,600104.SH
362,极度正面,2023-06-14 09:00:00+08:00,600104.SH
363,极度负面,2023-06-14 09:00:00+08:00,600346.SH
364,负面,2023-06-14 09:00:00+08:00,600887.SH
365,负面,2023-06-14 09:00:00+08:00,600104.SH
366,正面,2023-06-15 09:00:00+08:00,600346.SH
367,正面,2023-06-15 09:00:00+08:00,600036.SH
368,极度正面,2023-06-15 09:00:00+08:00,600031.SH
369,极度负面,2023-06-15 09:00:00+08:00,600031.SH
370,极度负面,2023-06-15 09:00:00+08:00,600031.SH
371,极度正面,2023-06-15 09:00:00+08:00,600031.SH
372,负面,2023-06-15 09:00:00+08:00,600031.SH
373,负面,2023-06-15 09:00:00+08:00,600031.SH
374,极度负面,2023-06-15 09:00:00+08:00,600031.SH
375,极度负面,2023-06-15 09:00:00+08:00,600031.SH
376,极度负面,2023-06-16 09:00:00+08:00,600104.SH
377,极度正面,2023-06-16 09:00:00+08:00,600104.SH
378,极度正面,2023-06-16 09:00:00+08:00,600104.SH
379,负面,2023-06-16 09:00:00+08:00,601390.SH
380,中性,2023-06-19 09:00:00+08:00,601668.SH
381,负面,2023-06-20 09:00:00+08:00,600036.SH
382,极度负面,2023-06-20 09:00:00+08:00,600346.SH
383,极度正面,2023-06-20 09:00:00+08:00,600104.SH
384,负面,2023-06-20 09:00:00+08:00,600036.SH
385,正面,2023-06-20 09:00:00+08:00,600036.SH
386,正面,2023-06-21 09:00:00+08:00,600050.SH
387,中性,2023-06-21 09:00:00+08:00,601668.SH
388,正面,2023-06-21 09:00:00+08:00,600346.SH
389,极度正面,2023-06-21 09:00:00+08:00,600104.SH
390,负面,2023-06-26 09:00:00+08:00,600036.SH
391,极度正面,2023-06-26 09:00:00+08:00,600570.SH
392,极度负面,2023-06-26 09:00:00+08:00,603160.SH
393,极度负面,2023-06-26 09:00:00+08:00,603160.SH
394,极度负面,2023-06-26 09:00:00+08:00,603160.SH
395,极度正面,2023-06-27 09:00:00+08:00,600887.SH
396,极度正面,2023-06-27 09:00:00+08:00,600031.SH
397,极度负面,2023-06-27 09:00:00+08:00,600031.SH
398,极度正面,2023-06-28 09:00:00+08:00,600570.SH
399,极度正面,2023-06-28 09:00:00+08:00,600570.SH
400,极度正面,2023-06-28 09:00:00+08:00,600570.SH
401,极度正面,2023-06-28 09:00:00+08:00,600570.SH
402,极度正面,2023-06-28 09:00:00+08:00,600570.SH
403,正面,2023-06-28 09:00:00+08:00,600346.SH
404,极度正面,2023-06-28 09:00:00+08:00,600570.SH
405,正面,2023-06-28 09:00:00+08:00,600036.SH
406,正面,2023-06-28 09:00:00+08:00,600036.SH
407,极度正面,2023-06-28 09:00:00+08:00,600570.SH
408,极度正面,2023-06-28 09:00:00+08:00,600570.SH
409,正面,2023-06-28 09:00:00+08:00,600346.SH
410,极度正面,2023-06-29 09:00:00+08:00,600570.SH
411,正面,2023-06-29 09:00:00+08:00,600036.SH
412,中性,2023-06-29 09:00:00+08:00,601390.SH
413,中性,2023-06-29 09:00:00+08:00,601390.SH
414,中性,2023-06-29 09:00:00+08:00,601668.SH
415,中性,2023-06-29 09:00:00+08:00,601390.SH
416,中性,2023-06-29 09:00:00+08:00,601390.SH
417,极度负面,2023-06-29 09:00:00+08:00,600570.SH
418,极度正面,2023-06-30 09:00:00+08:00,600050.SH
419,正面,2023-06-30 09:00:00+08:00,603160.SH
420,中性,2023-06-30 09:00:00+08:00,603160.SH
421,负面,2023-06-30 09:00:00+08:00,600050.SH
422,正面,2023-06-30 09:00:00+08:00,600887.SH
423,极度正面,2023-07-03 09:00:00+08:00,600031.SH
424,正面,2023-07-03 09:00:00+08:00,600036.SH
425,中性,2023-07-03 09:00:00+08:00,600031.SH
426,极度正面,2023-07-03 09:00:00+08:00,600031.SH
427,负面,2023-07-03 09:00:00+08:00,600887.SH
428,极度正面,2023-07-03 09:00:00+08:00,600570.SH
429,极度负面,2023-07-03 09:00:00+08:00,600031.SH
430,负面,2023-07-03 09:00:00+08:00,600036.SH
431,正面,2023-07-03 09:00:00+08:00,600031.SH
432,正面,2023-07-03 09:00:00+08:00,600887.SH
433,极度正面,2023-07-03 09:00:00+08:00,600036.SH
434,极度正面,2023-07-03 09:00:00+08:00,600036.SH
435,负面,2023-07-04 09:00:00+08:00,600887.SH
436,极度负面,2023-07-04 09:00:00+08:00,600570.SH
437,极度负面,2023-07-04 09:00:00+08:00,603160.SH
438,负面,2023-07-04 09:00:00+08:00,600036.SH
439,极度正面,2023-07-04 09:00:00+08:00,600104.SH
440,中性,2023-07-04 09:00:00+08:00,603160.SH
441,负面,2023-07-04 09:00:00+08:00,600104.SH
442,正面,2023-07-05 09:00:00+08:00,600346.SH
443,正面,2023-07-05 09:00:00+08:00,600346.SH
444,正面,2023-07-05 09:00:00+08:00,600346.SH
445,正面,2023-07-05 09:00:00+08:00,600346.SH
446,正面,2023-07-05 09:00:00+08:00,600346.SH
447,正面,2023-07-05 09:00:00+08:00,600346.SH
448,正面,2023-07-05 09:00:00+08:00,600346.SH
449,极度正面,2023-07-06 09:00:00+08:00,600036.SH
450,中性,2023-07-07 09:00:00+08:00,601390.SH
451,正面,2023-07-10 09:00:00+08:00,600887.SH
452,极度正面,2023-07-10 09:00:00+08:00,601668.SH
453,极度正面,2023-07-10 09:00:00+08:00,600036.SH
454,正面,2023-07-10 09:00:00+08:00,600887.SH
455,负面,2023-07-10 09:00:00+08:00,600104.SH
456,正面,2023-07-10 09:00:00+08:00,600887.SH
457,正面,2023-07-10 09:00:00+08:00,600570.SH
458,负面,2023-07-11 09:00:00+08:00,600036.SH
459,负面,2023-07-11 09:00:00+08:00,600036.SH
460,正面,2023-07-11 09:00:00+08:00,600887.SH
461,正面,2023-07-12 09:00:00+08:00,600887.SH
462,负面,2023-07-12 09:00:00+08:00,600104.SH
463,负面,2023-07-12 09:00:00+08:00,600104.SH
464,极度正面,2023-07-12 09:00:00+08:00,600570.SH
465,极度正面,2023-07-12 09:00:00+08:00,600104.SH
466,中性,2023-07-13 09:00:00+08:00,603160.SH
467,中性,2023-07-13 09:00:00+08:00,603160.SH
468,负面,2023-07-14 09:00:00+08:00,600887.SH
469,正面,2023-07-17 09:00:00+08:00,600346.SH
470,正面,2023-07-17 09:00:00+08:00,600887.SH
471,正面,2023-07-17 09:00:00+08:00,600346.SH
472,极度正面,2023-07-17 09:00:00+08:00,600570.SH
473,极度负面,2023-07-17 09:00:00+08:00,603160.SH
474,正面,2023-07-17 09:00:00+08:00,601390.SH
475,极度负面,2023-07-18 09:00:00+08:00,603160.SH
476,极度负面,2023-07-18 09:00:00+08:00,603160.SH
477,正面,2023-07-19 09:00:00+08:00,600887.SH
478,负面,2023-07-19 09:00:00+08:00,600036.SH
479,正面,2023-07-21 09:00:00+08:00,600346.SH
480,中性,2023-07-21 09:00:00+08:00,600050.SH
