,predicted,time,stock_code
79,极度负面,2023-04-27 09:00:00+08:00,603160.SH
80,中性,2023-04-27 09:00:00+08:00,603160.SH
81,正面,2023-04-27 09:00:00+08:00,603160.SH
82,正面,2023-04-27 09:00:00+08:00,603160.SH
83,中性,2023-04-27 09:00:00+08:00,603160.SH
84,中性,2023-04-27 09:00:00+08:00,603160.SH
85,极度正面,2023-04-27 09:00:00+08:00,603160.SH
86,正面,2023-04-27 09:00:00+08:00,603160.SH
87,极度正面,2023-04-27 09:00:00+08:00,603160.SH
88,极度正面,2023-04-27 09:00:00+08:00,603160.SH
89,极度负面,2023-04-27 09:00:00+08:00,603160.SH
90,正面,2023-04-28 09:00:00+08:00,600887.SH
91,正面,2023-04-28 09:00:00+08:00,600887.SH
92,极度正面,2023-04-28 09:00:00+08:00,600887.SH
93,极度正面,2023-04-28 09:00:00+08:00,600887.SH
94,极度负面,2023-04-28 09:00:00+08:00,600887.SH
95,正面,2023-04-28 09:00:00+08:00,600887.SH
96,中性,2023-04-28 09:00:00+08:00,600887.SH
97,正面,2023-04-28 09:00:00+08:00,600887.SH
98,极度正面,2023-04-28 09:00:00+08:00,600887.SH
99,极度正面,2023-04-28 09:00:00+08:00,600887.SH
100,正面,2023-04-28 09:00:00+08:00,600887.SH
101,正面,2023-04-28 09:00:00+08:00,600887.SH
102,极度负面,2023-04-28 09:00:00+08:00,600887.SH
103,中性,2023-04-28 09:00:00+08:00,600887.SH
104,中性,2023-04-28 09:00:00+08:00,600887.SH
105,极度正面,2023-04-28 09:00:00+08:00,600887.SH
106,正面,2023-04-28 09:00:00+08:00,600887.SH
107,极度正面,2023-04-28 09:00:00+08:00,600887.SH
108,极度负面,2023-04-28 09:00:00+08:00,600887.SH
109,正面,2023-04-28 09:00:00+08:00,600887.SH
110,极度负面,2023-04-28 09:00:00+08:00,600887.SH
111,极度正面,2023-04-28 09:00:00+08:00,600346.SH
112,极度正面,2023-04-28 09:00:00+08:00,600346.SH
113,极度正面,2023-04-28 09:00:00+08:00,600346.SH
114,极度正面,2023-04-28 09:00:00+08:00,600570.SH
115,极度正面,2023-04-28 09:00:00+08:00,600887.SH
116,正面,2023-04-28 09:00:00+08:00,600887.SH
117,中性,2023-04-28 09:00:00+08:00,600887.SH
118,极度正面,2023-04-28 09:00:00+08:00,600887.SH
119,极度负面,2023-04-28 09:00:00+08:00,600887.SH
120,正面,2023-04-28 09:00:00+08:00,600887.SH
121,极度负面,2023-04-28 09:00:00+08:00,600887.SH
122,正面,2023-04-28 09:00:00+08:00,600887.SH
123,中性,2023-04-28 09:00:00+08:00,600887.SH
124,正面,2023-04-28 09:00:00+08:00,600887.SH
125,正面,2023-04-28 09:00:00+08:00,600887.SH
126,中性,2023-04-28 09:00:00+08:00,600887.SH
127,中性,2023-04-28 09:00:00+08:00,600570.SH
128,极度正面,2023-04-28 09:00:00+08:00,600887.SH
129,极度正面,2023-04-28 09:00:00+08:00,600887.SH
130,正面,2023-04-28 09:00:00+08:00,600887.SH
131,正面,2023-04-28 09:00:00+08:00,600887.SH
132,正面,2023-04-28 09:00:00+08:00,600887.SH
133,中性,2023-04-28 09:00:00+08:00,600887.SH
134,正面,2023-04-28 09:00:00+08:00,600887.SH
135,正面,2023-04-28 09:00:00+08:00,600887.SH
136,极度正面,2023-04-28 09:00:00+08:00,600887.SH
137,极度负面,2023-04-28 09:00:00+08:00,600887.SH
138,正面,2023-04-28 09:00:00+08:00,600887.SH
139,负面,2023-04-28 09:00:00+08:00,600887.SH
140,正面,2023-04-28 09:00:00+08:00,600887.SH
141,正面,2023-04-28 09:00:00+08:00,600887.SH
142,正面,2023-04-28 09:00:00+08:00,600887.SH
143,极度负面,2023-04-28 09:00:00+08:00,600570.SH
144,极度负面,2023-04-28 09:00:00+08:00,600570.SH
145,正面,2023-04-28 09:00:00+08:00,600570.SH
146,极度负面,2023-04-28 09:00:00+08:00,600346.SH
147,极度负面,2023-04-28 09:00:00+08:00,600346.SH
148,极度负面,2023-04-28 09:00:00+08:00,600346.SH
149,极度负面,2023-04-28 09:00:00+08:00,600346.SH
150,极度正面,2023-04-28 09:00:00+08:00,600887.SH
151,极度正面,2023-04-28 09:00:00+08:00,600346.SH
152,极度负面,2023-04-28 09:00:00+08:00,600346.SH
153,极度负面,2023-04-28 09:00:00+08:00,600346.SH
154,极度负面,2023-04-28 09:00:00+08:00,600346.SH
155,极度正面,2023-04-28 09:00:00+08:00,600346.SH
156,极度正面,2023-04-28 09:00:00+08:00,600346.SH
157,极度正面,2023-04-28 09:00:00+08:00,600346.SH
158,极度正面,2023-04-28 09:00:00+08:00,600346.SH
159,极度正面,2023-04-28 09:00:00+08:00,600346.SH
160,极度正面,2023-04-28 09:00:00+08:00,600346.SH
161,极度正面,2023-04-28 09:00:00+08:00,600346.SH
162,极度正面,2023-04-28 09:00:00+08:00,600346.SH
163,正面,2023-04-28 09:00:00+08:00,600346.SH
164,正面,2023-04-28 09:00:00+08:00,600346.SH
165,极度正面,2023-04-28 09:00:00+08:00,600346.SH
166,极度正面,2023-04-28 09:00:00+08:00,600346.SH
167,正面,2023-04-28 09:00:00+08:00,600887.SH
168,极度正面,2023-04-28 09:00:00+08:00,600346.SH
169,正面,2023-04-28 09:00:00+08:00,600887.SH
170,极度正面,2023-04-28 09:00:00+08:00,600346.SH
171,极度负面,2023-04-28 09:00:00+08:00,600346.SH
172,极度正面,2023-04-28 09:00:00+08:00,600887.SH
173,正面,2023-04-28 09:00:00+08:00,600887.SH
174,极度正面,2023-04-28 09:00:00+08:00,600570.SH
175,极度正面,2023-04-28 09:00:00+08:00,600346.SH
176,极度正面,2023-04-28 09:00:00+08:00,600346.SH
177,正面,2023-04-28 09:00:00+08:00,600887.SH
178,极度正面,2023-04-28 09:00:00+08:00,601668.SH
179,正面,2023-04-28 09:00:00+08:00,601668.SH
180,极度正面,2023-04-28 09:00:00+08:00,601668.SH
181,极度负面,2023-04-28 09:00:00+08:00,601668.SH
182,极度正面,2023-04-28 09:00:00+08:00,601668.SH
183,极度负面,2023-04-28 09:00:00+08:00,601668.SH
184,正面,2023-04-28 09:00:00+08:00,601668.SH
185,负面,2023-04-28 09:00:00+08:00,601668.SH
186,中性,2023-04-28 09:00:00+08:00,601668.SH
187,正面,2023-05-04 09:00:00+08:00,600036.SH
188,负面,2023-05-04 09:00:00+08:00,600104.SH
189,极度负面,2023-05-04 09:00:00+08:00,600104.SH
190,极度正面,2023-05-04 09:00:00+08:00,600104.SH
191,正面,2023-05-04 09:00:00+08:00,600104.SH
192,极度负面,2023-05-04 09:00:00+08:00,600104.SH
193,极度正面,2023-05-04 09:00:00+08:00,600104.SH
194,极度正面,2023-05-04 09:00:00+08:00,600104.SH
195,负面,2023-05-04 09:00:00+08:00,600104.SH
196,正面,2023-05-04 09:00:00+08:00,600104.SH
197,正面,2023-05-04 09:00:00+08:00,600104.SH
198,极度正面,2023-05-04 09:00:00+08:00,600104.SH
199,正面,2023-05-04 09:00:00+08:00,600036.SH
200,负面,2023-05-04 09:00:00+08:00,600104.SH
201,极度负面,2023-05-04 09:00:00+08:00,600104.SH
202,极度正面,2023-05-04 09:00:00+08:00,600104.SH
203,正面,2023-05-04 09:00:00+08:00,600104.SH
204,极度正面,2023-05-04 09:00:00+08:00,600104.SH
205,正面,2023-05-04 09:00:00+08:00,600104.SH
206,极度正面,2023-05-04 09:00:00+08:00,600104.SH
207,极度负面,2023-05-04 09:00:00+08:00,600104.SH
208,负面,2023-05-04 09:00:00+08:00,600104.SH
209,极度负面,2023-05-04 09:00:00+08:00,600104.SH
210,中性,2023-05-04 09:00:00+08:00,600104.SH
211,极度正面,2023-05-04 09:00:00+08:00,600104.SH
212,极度正面,2023-05-04 09:00:00+08:00,600104.SH
213,中性,2023-05-04 09:00:00+08:00,600104.SH
214,极度正面,2023-05-04 09:00:00+08:00,600104.SH
215,极度正面,2023-05-04 09:00:00+08:00,600104.SH
216,负面,2023-05-04 09:00:00+08:00,600104.SH
217,负面,2023-05-04 09:00:00+08:00,600104.SH
218,负面,2023-05-04 09:00:00+08:00,600104.SH
219,极度正面,2023-05-04 09:00:00+08:00,600104.SH
220,极度正面,2023-05-04 09:00:00+08:00,600104.SH
221,负面,2023-05-04 09:00:00+08:00,600104.SH
222,极度正面,2023-05-04 09:00:00+08:00,600346.SH
223,正面,2023-05-04 09:00:00+08:00,600104.SH
224,极度正面,2023-05-04 09:00:00+08:00,601390.SH
225,极度负面,2023-05-04 09:00:00+08:00,601390.SH
226,正面,2023-05-04 09:00:00+08:00,600887.SH
227,中性,2023-05-04 09:00:00+08:00,601390.SH
228,正面,2023-05-05 09:00:00+08:00,600050.SH
229,正面,2023-05-05 09:00:00+08:00,600031.SH
230,正面,2023-05-08 09:00:00+08:00,600104.SH
231,正面,2023-05-08 09:00:00+08:00,600887.SH
232,正面,2023-05-09 09:00:00+08:00,601390.SH
233,中性,2023-05-09 09:00:00+08:00,601390.SH
234,中性,2023-05-09 09:00:00+08:00,601390.SH
235,极度负面,2023-05-09 09:00:00+08:00,601668.SH
236,中性,2023-05-09 09:00:00+08:00,601668.SH
237,正面,2023-05-09 09:00:00+08:00,601668.SH
238,极度正面,2023-05-09 09:00:00+08:00,601668.SH
239,正面,2023-05-09 09:00:00+08:00,601668.SH
240,正面,2023-05-09 09:00:00+08:00,601390.SH
241,中性,2023-05-09 09:00:00+08:00,601390.SH
242,极度正面,2023-05-09 09:00:00+08:00,601390.SH
243,中性,2023-05-09 09:00:00+08:00,601390.SH
244,极度正面,2023-05-09 09:00:00+08:00,601390.SH
245,极度正面,2023-05-09 09:00:00+08:00,601390.SH
246,极度正面,2023-05-10 09:00:00+08:00,600346.SH
247,极度正面,2023-05-10 09:00:00+08:00,600346.SH
248,极度正面,2023-05-10 09:00:00+08:00,600346.SH
249,极度正面,2023-05-11 09:00:00+08:00,600050.SH
250,正面,2023-05-11 09:00:00+08:00,600887.SH
251,极度正面,2023-05-11 09:00:00+08:00,600887.SH
252,极度正面,2023-05-11 09:00:00+08:00,600570.SH
253,正面,2023-05-15 09:00:00+08:00,600050.SH
254,正面,2023-05-15 09:00:00+08:00,600050.SH
255,极度正面,2023-05-15 09:00:00+08:00,600050.SH
256,正面,2023-05-15 09:00:00+08:00,601668.SH
257,中性,2023-05-17 09:00:00+08:00,600050.SH
258,正面,2023-05-17 09:00:00+08:00,600050.SH
259,极度正面,2023-05-17 09:00:00+08:00,600050.SH
260,极度正面,2023-05-17 09:00:00+08:00,600050.SH
261,中性,2023-05-18 09:00:00+08:00,601668.SH
262,正面,2023-05-18 09:00:00+08:00,603160.SH
263,中性,2023-05-18 09:00:00+08:00,600104.SH
264,极度正面,2023-05-19 09:00:00+08:00,600887.SH
265,极度负面,2023-05-19 09:00:00+08:00,600887.SH
266,极度负面,2023-05-19 09:00:00+08:00,600031.SH
267,正面,2023-05-19 09:00:00+08:00,600887.SH
268,中性,2023-05-19 09:00:00+08:00,600887.SH
269,中性,2023-05-22 09:00:00+08:00,600346.SH
270,极度正面,2023-05-22 09:00:00+08:00,601668.SH
271,正面,2023-05-22 09:00:00+08:00,600887.SH
272,极度正面,2023-05-22 09:00:00+08:00,600887.SH
273,极度正面,2023-05-22 09:00:00+08:00,600887.SH
274,正面,2023-05-22 09:00:00+08:00,600346.SH
275,极度负面,2023-05-22 09:00:00+08:00,600346.SH
276,极度负面,2023-05-22 09:00:00+08:00,601668.SH
277,负面,2023-05-22 09:00:00+08:00,601668.SH
278,正面,2023-05-22 09:00:00+08:00,600050.SH
279,极度正面,2023-05-22 09:00:00+08:00,600050.SH
280,极度负面,2023-05-22 09:00:00+08:00,601668.SH
281,极度负面,2023-05-22 09:00:00+08:00,601668.SH
282,正面,2023-05-24 09:00:00+08:00,600031.SH
283,正面,2023-05-24 09:00:00+08:00,601668.SH
284,极度负面,2023-05-24 09:00:00+08:00,600031.SH
285,极度正面,2023-05-26 09:00:00+08:00,601390.SH
286,极度负面,2023-05-26 09:00:00+08:00,600570.SH
287,正面,2023-05-29 09:00:00+08:00,600346.SH
288,正面,2023-05-29 09:00:00+08:00,600887.SH
289,极度正面,2023-05-29 09:00:00+08:00,600346.SH
290,极度正面,2023-05-29 09:00:00+08:00,600346.SH
291,极度正面,2023-05-29 09:00:00+08:00,603160.SH
292,中性,2023-05-29 09:00:00+08:00,603160.SH
293,极度负面,2023-05-29 09:00:00+08:00,600887.SH
294,极度正面,2023-05-29 09:00:00+08:00,603160.SH
295,极度正面,2023-05-29 09:00:00+08:00,603160.SH
296,中性,2023-05-29 09:00:00+08:00,600104.SH
297,中性,2023-05-29 09:00:00+08:00,600104.SH
298,正面,2023-05-29 09:00:00+08:00,600104.SH
299,极度正面,2023-05-29 09:00:00+08:00,600104.SH
300,极度负面,2023-05-29 09:00:00+08:00,600104.SH
301,正面,2023-05-29 09:00:00+08:00,601668.SH
302,极度正面,2023-05-30 09:00:00+08:00,603160.SH
303,极度正面,2023-05-30 09:00:00+08:00,600036.SH
304,极度正面,2023-05-30 09:00:00+08:00,600346.SH
305,极度正面,2023-05-30 09:00:00+08:00,600346.SH
306,正面,2023-05-30 09:00:00+08:00,600346.SH
307,极度负面,2023-05-30 09:00:00+08:00,603160.SH
308,极度正面,2023-05-31 09:00:00+08:00,600104.SH
309,极度正面,2023-05-31 09:00:00+08:00,603160.SH
310,极度正面,2023-06-01 09:00:00+08:00,600036.SH
311,正面,2023-06-02 09:00:00+08:00,600346.SH
312,极度正面,2023-06-02 09:00:00+08:00,600346.SH
313,正面,2023-06-05 09:00:00+08:00,600036.SH
314,极度正面,2023-06-05 09:00:00+08:00,600036.SH
315,负面,2023-06-05 09:00:00+08:00,600050.SH
316,极度负面,2023-06-05 09:00:00+08:00,603160.SH
317,正面,2023-06-07 09:00:00+08:00,600036.SH
318,正面,2023-06-07 09:00:00+08:00,603160.SH
319,极度正面,2023-06-08 09:00:00+08:00,603160.SH
320,极度正面,2023-06-08 09:00:00+08:00,600104.SH
321,正面,2023-06-08 09:00:00+08:00,603160.SH
322,极度正面,2023-06-08 09:00:00+08:00,600887.SH
323,极度负面,2023-06-08 09:00:00+08:00,600346.SH
324,正面,2023-06-08 09:00:00+08:00,600887.SH
325,中性,2023-06-08 09:00:00+08:00,600887.SH
326,极度正面,2023-06-08 09:00:00+08:00,603160.SH
327,中性,2023-06-08 09:00:00+08:00,600036.SH
328,极度正面,2023-06-08 09:00:00+08:00,603160.SH
329,极度负面,2023-06-08 09:00:00+08:00,600346.SH
330,极度正面,2023-06-08 09:00:00+08:00,600346.SH
331,极度正面,2023-06-08 09:00:00+08:00,603160.SH
332,正面,2023-06-08 09:00:00+08:00,603160.SH
333,极度正面,2023-06-08 09:00:00+08:00,603160.SH
334,极度正面,2023-06-08 09:00:00+08:00,603160.SH
335,正面,2023-06-08 09:00:00+08:00,601390.SH
336,极度负面,2023-06-08 09:00:00+08:00,603160.SH
337,极度负面,2023-06-08 09:00:00+08:00,603160.SH
338,极度正面,2023-06-08 09:00:00+08:00,600346.SH
339,极度正面,2023-06-08 09:00:00+08:00,601668.SH
340,极度负面,2023-06-08 09:00:00+08:00,601668.SH
341,极度负面,2023-06-08 09:00:00+08:00,603160.SH
342,正面,2023-06-08 09:00:00+08:00,603160.SH
343,中性,2023-06-08 09:00:00+08:00,601668.SH
344,中性,2023-06-08 09:00:00+08:00,600346.SH
345,极度负面,2023-06-08 09:00:00+08:00,600346.SH
346,极度负面,2023-06-08 09:00:00+08:00,600346.SH
347,极度正面,2023-06-08 09:00:00+08:00,603160.SH
348,极度正面,2023-06-09 09:00:00+08:00,600570.SH
349,极度正面,2023-06-09 09:00:00+08:00,600104.SH
350,中性,2023-06-09 09:00:00+08:00,600570.SH
351,正面,2023-06-13 09:00:00+08:00,600887.SH
352,正面,2023-06-13 09:00:00+08:00,603160.SH
353,正面,2023-06-13 09:00:00+08:00,600887.SH
354,正面,2023-06-13 09:00:00+08:00,603160.SH
355,极度负面,2023-06-13 09:00:00+08:00,603160.SH
356,正面,2023-06-13 09:00:00+08:00,600036.SH
357,正面,2023-06-13 09:00:00+08:00,600036.SH
358,负面,2023-06-14 09:00:00+08:00,600104.SH
359,中性,2023-06-14 09:00:00+08:00,600887.SH
360,正面,2023-06-14 09:00:00+08:00,600346.SH
361,极度负面,2023-06-14 09:00:00+08:00,600104.SH
362,极度正面,2023-06-14 09:00:00+08:00,600104.SH
363,极度正面,2023-06-14 09:00:00+08:00,600104.SH
364,极度负面,2023-06-14 09:00:00+08:00,600104.SH
365,正面,2023-06-14 09:00:00+08:00,600104.SH
366,极度负面,2023-06-15 09:00:00+08:00,600346.SH
367,极度正面,2023-06-15 09:00:00+08:00,600031.SH
368,正面,2023-06-15 09:00:00+08:00,600036.SH
369,极度正面,2023-06-15 09:00:00+08:00,600031.SH
370,极度负面,2023-06-15 09:00:00+08:00,600031.SH
371,极度负面,2023-06-15 09:00:00+08:00,600031.SH
372,正面,2023-06-15 09:00:00+08:00,600031.SH
373,极度正面,2023-06-15 09:00:00+08:00,600031.SH
374,正面,2023-06-15 09:00:00+08:00,600031.SH
375,极度正面,2023-06-15 09:00:00+08:00,600031.SH
376,极度正面,2023-06-16 09:00:00+08:00,601390.SH
377,正面,2023-06-16 09:00:00+08:00,600104.SH
378,极度正面,2023-06-16 09:00:00+08:00,600104.SH
379,极度正面,2023-06-16 09:00:00+08:00,600104.SH
380,中性,2023-06-19 09:00:00+08:00,601668.SH
381,正面,2023-06-20 09:00:00+08:00,600036.SH
382,极度负面,2023-06-20 09:00:00+08:00,600346.SH
383,极度正面,2023-06-20 09:00:00+08:00,600036.SH
384,极度负面,2023-06-20 09:00:00+08:00,600036.SH
385,极度正面,2023-06-20 09:00:00+08:00,600104.SH
386,正面,2023-06-21 09:00:00+08:00,601668.SH
387,负面,2023-06-21 09:00:00+08:00,600050.SH
388,中性,2023-06-21 09:00:00+08:00,600104.SH
389,极度正面,2023-06-21 09:00:00+08:00,600346.SH
390,极度负面,2023-06-26 09:00:00+08:00,600570.SH
391,中性,2023-06-26 09:00:00+08:00,600036.SH
392,极度负面,2023-06-26 09:00:00+08:00,603160.SH
393,极度正面,2023-06-26 09:00:00+08:00,603160.SH
394,极度正面,2023-06-26 09:00:00+08:00,603160.SH
395,极度正面,2023-06-27 09:00:00+08:00,600031.SH
396,极度正面,2023-06-27 09:00:00+08:00,600887.SH
397,正面,2023-06-27 09:00:00+08:00,600031.SH
398,极度正面,2023-06-28 09:00:00+08:00,600570.SH
399,正面,2023-06-28 09:00:00+08:00,600570.SH
400,负面,2023-06-28 09:00:00+08:00,600570.SH
401,极度正面,2023-06-28 09:00:00+08:00,600570.SH
402,极度正面,2023-06-28 09:00:00+08:00,600346.SH
403,正面,2023-06-28 09:00:00+08:00,600036.SH
404,正面,2023-06-28 09:00:00+08:00,600036.SH
405,极度负面,2023-06-28 09:00:00+08:00,600570.SH
406,极度正面,2023-06-28 09:00:00+08:00,600346.SH
407,正面,2023-06-28 09:00:00+08:00,600570.SH
408,正面,2023-06-28 09:00:00+08:00,600570.SH
409,正面,2023-06-28 09:00:00+08:00,600570.SH
410,极度负面,2023-06-29 09:00:00+08:00,601668.SH
411,极度正面,2023-06-29 09:00:00+08:00,600570.SH
412,中性,2023-06-29 09:00:00+08:00,601390.SH
413,正面,2023-06-29 09:00:00+08:00,601390.SH
414,中性,2023-06-29 09:00:00+08:00,601390.SH
415,极度负面,2023-06-29 09:00:00+08:00,601390.SH
416,极度负面,2023-06-29 09:00:00+08:00,600570.SH
417,正面,2023-06-29 09:00:00+08:00,600036.SH
418,正面,2023-06-30 09:00:00+08:00,600887.SH
419,极度正面,2023-06-30 09:00:00+08:00,603160.SH
420,中性,2023-06-30 09:00:00+08:00,600050.SH
421,极度正面,2023-06-30 09:00:00+08:00,603160.SH
422,中性,2023-06-30 09:00:00+08:00,600050.SH
423,极度正面,2023-07-03 09:00:00+08:00,600036.SH
424,正面,2023-07-03 09:00:00+08:00,600887.SH
425,正面,2023-07-03 09:00:00+08:00,600036.SH
426,正面,2023-07-03 09:00:00+08:00,600036.SH
427,极度正面,2023-07-03 09:00:00+08:00,600570.SH
428,极度正面,2023-07-03 09:00:00+08:00,600031.SH
429,极度负面,2023-07-03 09:00:00+08:00,600031.SH
430,极度负面,2023-07-03 09:00:00+08:00,600031.SH
431,极度负面,2023-07-03 09:00:00+08:00,600031.SH
432,极度正面,2023-07-03 09:00:00+08:00,600031.SH
433,极度正面,2023-07-03 09:00:00+08:00,600036.SH
434,正面,2023-07-03 09:00:00+08:00,600887.SH
435,极度负面,2023-07-04 09:00:00+08:00,600104.SH
436,极度负面,2023-07-04 09:00:00+08:00,600104.SH
437,正面,2023-07-04 09:00:00+08:00,600036.SH
438,正面,2023-07-04 09:00:00+08:00,600570.SH
439,极度负面,2023-07-04 09:00:00+08:00,603160.SH
440,极度负面,2023-07-04 09:00:00+08:00,603160.SH
441,极度负面,2023-07-04 09:00:00+08:00,600887.SH
442,极度正面,2023-07-05 09:00:00+08:00,600346.SH
443,极度正面,2023-07-05 09:00:00+08:00,600346.SH
444,极度正面,2023-07-05 09:00:00+08:00,600346.SH
445,极度负面,2023-07-05 09:00:00+08:00,600346.SH
446,极度正面,2023-07-05 09:00:00+08:00,600346.SH
447,正面,2023-07-05 09:00:00+08:00,600346.SH
448,极度正面,2023-07-05 09:00:00+08:00,600346.SH
449,正面,2023-07-06 09:00:00+08:00,600036.SH
450,极度正面,2023-07-07 09:00:00+08:00,601390.SH
451,正面,2023-07-10 09:00:00+08:00,600104.SH
452,极度负面,2023-07-10 09:00:00+08:00,600570.SH
453,中性,2023-07-10 09:00:00+08:00,600887.SH
454,中性,2023-07-10 09:00:00+08:00,600887.SH
455,正面,2023-07-10 09:00:00+08:00,600887.SH
456,正面,2023-07-10 09:00:00+08:00,600036.SH
457,极度负面,2023-07-10 09:00:00+08:00,601668.SH
458,中性,2023-07-11 09:00:00+08:00,600036.SH
459,极度正面,2023-07-11 09:00:00+08:00,600036.SH
460,极度负面,2023-07-11 09:00:00+08:00,600887.SH
461,极度正面,2023-07-12 09:00:00+08:00,600570.SH
462,极度负面,2023-07-12 09:00:00+08:00,600104.SH
463,中性,2023-07-12 09:00:00+08:00,600887.SH
464,极度正面,2023-07-12 09:00:00+08:00,600104.SH
465,极度正面,2023-07-12 09:00:00+08:00,600104.SH
466,极度负面,2023-07-13 09:00:00+08:00,603160.SH
467,极度正面,2023-07-13 09:00:00+08:00,603160.SH
468,极度负面,2023-07-14 09:00:00+08:00,600887.SH
469,极度正面,2023-07-17 09:00:00+08:00,600346.SH
470,极度正面,2023-07-17 09:00:00+08:00,603160.SH
471,极度负面,2023-07-17 09:00:00+08:00,601390.SH
472,极度负面,2023-07-17 09:00:00+08:00,600887.SH
473,极度正面,2023-07-17 09:00:00+08:00,600570.SH
474,极度正面,2023-07-17 09:00:00+08:00,600346.SH
475,极度负面,2023-07-18 09:00:00+08:00,603160.SH
476,极度正面,2023-07-18 09:00:00+08:00,603160.SH
477,极度正面,2023-07-19 09:00:00+08:00,600887.SH
478,正面,2023-07-19 09:00:00+08:00,600036.SH
